[Header]	
System	TOCL-Saline	
S/W Version	1.00	
User		
Date/Time	12/3/2024 12:05:46 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Excluded	Inj. Vol.	
Unknown	TOC	15_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 1:55:16 PM	1	2	TC	142.4	142.6	32.38	32.41	TOC:28.45mg/L TC:32.41mg/L IC:3.957mg/L	TOC:28.45mg/L TC:32.41mg/L IC:3.957mg/L	0	50	
Unknown	TOC	15_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 1:59:27 PM	1	1	IC	13.37	14.01	3.787	3.957	TOC:28.45mg/L TC:32.41mg/L IC:3.957mg/L	TOC:28.45mg/L TC:32.41mg/L IC:3.957mg/L	0	50	
Unknown	TOC	15_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 2:01:35 PM	1	2	IC	14.65	14.01	4.127	3.957	TOC:28.45mg/L TC:32.41mg/L IC:3.957mg/L	TOC:28.45mg/L TC:32.41mg/L IC:3.957mg/L	0	50	
Unknown	TOC	15_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 2:03:43 PM	1	3	IC	17.01	14.01	4.752	3.957	TOC:28.45mg/L TC:32.41mg/L IC:3.957mg/L	TOC:28.45mg/L TC:32.41mg/L IC:3.957mg/L	1	50	
Unknown	TOC	5a_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 2:11:12 PM	1	1	TC	193.4	202.2	43.66	45.61	TOC:40.04mg/L TC:45.61mg/L IC:5.567mg/L	TOC:40.04mg/L TC:45.61mg/L IC:5.567mg/L	1	50	
Unknown	TOC	5a_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 2:14:37 PM	1	2	TC	201.7	202.2	45.50	45.61	TOC:40.04mg/L TC:45.61mg/L IC:5.567mg/L	TOC:40.04mg/L TC:45.61mg/L IC:5.567mg/L	0	50	
Unknown	TOC	5a_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 2:18:02 PM	1	3	TC	202.7	202.2	45.72	45.61	TOC:40.04mg/L TC:45.61mg/L IC:5.567mg/L	TOC:40.04mg/L TC:45.61mg/L IC:5.567mg/L	0	50	
Unknown	TOC	5a_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 2:22:12 PM	1	1	IC	20.15	20.09	5.584	5.567	TOC:40.04mg/L TC:45.61mg/L IC:5.567mg/L	TOC:40.04mg/L TC:45.61mg/L IC:5.567mg/L	0	50	
Unknown	TOC	5a_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 2:24:21 PM	1	2	IC	20.02	20.09	5.550	5.567	TOC:40.04mg/L TC:45.61mg/L IC:5.567mg/L	TOC:40.04mg/L TC:45.61mg/L IC:5.567mg/L	0	50	
Unknown	TOC	13_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 2:31:43 PM	1	1	TC	134.4	143.8	30.61	32.68	TOC:12.76mg/L TC:32.68mg/L IC:19.92mg/L	TOC:12.76mg/L TC:32.68mg/L IC:19.92mg/L	1	50	
Unknown	TOC	13_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 2:35:13 PM	1	2	TC	143.6	143.8	32.64	32.68	TOC:12.76mg/L TC:32.68mg/L IC:19.92mg/L	TOC:12.76mg/L TC:32.68mg/L IC:19.92mg/L	0	50	
Unknown	TOC	13_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 2:38:37 PM	1	3	TC	143.9	143.8	32.71	32.68	TOC:12.76mg/L TC:32.68mg/L IC:19.92mg/L	TOC:12.76mg/L TC:32.68mg/L IC:19.92mg/L	0	50	
Unknown	TOC	13_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 2:42:55 PM	1	1	IC	73.44	74.25	19.70	19.92	TOC:12.76mg/L TC:32.68mg/L IC:19.92mg/L	TOC:12.76mg/L TC:32.68mg/L IC:19.92mg/L	0	50	
Unknown	TOC	13_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 2:45:13 PM	1	2	IC	75.07	74.25	20.14	19.92	TOC:12.76mg/L TC:32.68mg/L IC:19.92mg/L	TOC:12.76mg/L TC:32.68mg/L IC:19.92mg/L	0	50	
Unknown	TOC	7_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 2:53:02 PM	1	1	TC	277.6	301.1	62.29	67.48	TOC:62.51mg/L TC:67.48mg/L IC:4.968mg/L	TOC:62.51mg/L TC:67.48mg/L IC:4.968mg/L	1	50	
Unknown	TOC	7_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 2:56:43 PM	1	2	TC	303.3	301.1	67.98	67.48	TOC:62.51mg/L TC:67.48mg/L IC:4.968mg/L	TOC:62.51mg/L TC:67.48mg/L IC:4.968mg/L	0	50	
Unknown	TOC	7_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 3:00:18 PM	1	3	TC	298.8	301.1	66.98	67.48	TOC:62.51mg/L TC:67.48mg/L IC:4.968mg/L	TOC:62.51mg/L TC:67.48mg/L IC:4.968mg/L	0	50	
Unknown	TOC	7_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 3:04:28 PM	1	1	IC	17.28	17.83	4.823	4.968	TOC:62.51mg/L TC:67.48mg/L IC:4.968mg/L	TOC:62.51mg/L TC:67.48mg/L IC:4.968mg/L	0	50	
Unknown	TOC	7_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 3:06:36 PM	1	2	IC	20.47	17.83	5.669	4.968	TOC:62.51mg/L TC:67.48mg/L IC:4.968mg/L	TOC:62.51mg/L TC:67.48mg/L IC:4.968mg/L	1	50	
Unknown	TOC	7_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 3:08:44 PM	1	3	IC	18.37	17.83	5.112	4.968	TOC:62.51mg/L TC:67.48mg/L IC:4.968mg/L	TOC:62.51mg/L TC:67.48mg/L IC:4.968mg/L	0	50	
Unknown	TOC	6_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 3:16:33 PM	1	1	TC	256.6	256.5	57.64	57.61	TOC:53.87mg/L TC:57.61mg/L IC:3.737mg/L	TOC:53.87mg/L TC:57.61mg/L IC:3.737mg/L	0	50	
Unknown	TOC	6_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 3:20:14 PM	1	2	TC	256.3	256.5	57.58	57.61	TOC:53.87mg/L TC:57.61mg/L IC:3.737mg/L	TOC:53.87mg/L TC:57.61mg/L IC:3.737mg/L	0	50	
Unknown	TOC	6_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 3:24:25 PM	1	1	IC	13.04	13.18	3.700	3.737	TOC:53.87mg/L TC:57.61mg/L IC:3.737mg/L	TOC:53.87mg/L TC:57.61mg/L IC:3.737mg/L	0	50	
Unknown	TOC	6_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 3:26:34 PM	1	2	IC	13.32	13.18	3.774	3.737	TOC:53.87mg/L TC:57.61mg/L IC:3.737mg/L	TOC:53.87mg/L TC:57.61mg/L IC:3.737mg/L	0	50	
Unknown	TOC	6a_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 3:34:12 PM	1	1	TC	235.0	243.6	52.86	54.76	TOC:51.86mg/L TC:54.76mg/L IC:2.900mg/L	TOC:51.86mg/L TC:54.76mg/L IC:2.900mg/L	1	50	
Unknown	TOC	6a_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 3:37:40 PM	1	2	TC	243.0	243.6	54.63	54.76	TOC:51.86mg/L TC:54.76mg/L IC:2.900mg/L	TOC:51.86mg/L TC:54.76mg/L IC:2.900mg/L	0	50	
Unknown	TOC	6a_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 3:41:09 PM	1	3	TC	244.1	243.6	54.88	54.76	TOC:51.86mg/L TC:54.76mg/L IC:2.900mg/L	TOC:51.86mg/L TC:54.76mg/L IC:2.900mg/L	0	50	
Unknown	TOC	6a_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 3:45:18 PM	1	1	IC	9.701	10.02	2.815	2.900	TOC:51.86mg/L TC:54.76mg/L IC:2.900mg/L	TOC:51.86mg/L TC:54.76mg/L IC:2.900mg/L	0	50	
Unknown	TOC	6a_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 3:47:25 PM	1	2	IC	11.41	10.02	3.268	2.900	TOC:51.86mg/L TC:54.76mg/L IC:2.900mg/L	TOC:51.86mg/L TC:54.76mg/L IC:2.900mg/L	1	50	
Unknown	TOC	6a_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 3:49:33 PM	1	3	IC	10.34	10.02	2.984	2.900	TOC:51.86mg/L TC:54.76mg/L IC:2.900mg/L	TOC:51.86mg/L TC:54.76mg/L IC:2.900mg/L	0	50	
Unknown	TOC	1_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 3:57:25 PM	1	1	TC	345.7	345.1	77.36	77.21	TOC:74.16mg/L TC:77.21mg/L IC:3.055mg/L	TOC:74.16mg/L TC:77.21mg/L IC:3.055mg/L	0	50	
Unknown	TOC	1_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 4:00:54 PM	1	2	TC	344.4	345.1	77.07	77.21	TOC:74.16mg/L TC:77.21mg/L IC:3.055mg/L	TOC:74.16mg/L TC:77.21mg/L IC:3.055mg/L	0	50	
Unknown	TOC	1_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 4:05:05 PM	1	1	IC	10.44	10.61	3.011	3.055	TOC:74.16mg/L TC:77.21mg/L IC:3.055mg/L	TOC:74.16mg/L TC:77.21mg/L IC:3.055mg/L	0	50	
Unknown	TOC	1_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 4:07:13 PM	1	2	IC	10.77	10.61	3.098	3.055	TOC:74.16mg/L TC:77.21mg/L IC:3.055mg/L	TOC:74.16mg/L TC:77.21mg/L IC:3.055mg/L	0	50	
Unknown	TOC	1_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 4:09:21 PM	1	3	IC	11.30	10.61	3.239	3.055	TOC:74.16mg/L TC:77.21mg/L IC:3.055mg/L	TOC:74.16mg/L TC:77.21mg/L IC:3.055mg/L	1	50	
Unknown	TOC	5_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 4:17:08 PM	1	1	TC	133.0	132.1	30.30	30.09	TOC:28.28mg/L TC:30.09mg/L IC:1.804mg/L	TOC:28.28mg/L TC:30.09mg/L IC:1.804mg/L	0	50	
Unknown	TOC	5_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 4:20:38 PM	1	2	TC	177.2	132.1	40.08	30.09	TOC:28.28mg/L TC:30.09mg/L IC:1.804mg/L	TOC:28.28mg/L TC:30.09mg/L IC:1.804mg/L	1	50	
Unknown	TOC	5_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 4:24:00 PM	1	3	TC	131.1	132.1	29.88	30.09	TOC:28.28mg/L TC:30.09mg/L IC:1.804mg/L	TOC:28.28mg/L TC:30.09mg/L IC:1.804mg/L	0	50	
Unknown	TOC	5_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 4:28:09 PM	1	1	IC	5.861	5.885	1.798	1.804	TOC:28.28mg/L TC:30.09mg/L IC:1.804mg/L	TOC:28.28mg/L TC:30.09mg/L IC:1.804mg/L	0	50	
Unknown	TOC	5_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 4:30:16 PM	1	2	IC	5.909	5.885	1.810	1.804	TOC:28.28mg/L TC:30.09mg/L IC:1.804mg/L	TOC:28.28mg/L TC:30.09mg/L IC:1.804mg/L	0	50	
Unknown	TOC	13_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 4:38:08 PM	1	1	TC	314.1	316.6	70.37	70.92	TOC:69.22mg/L TC:70.92mg/L IC:1.694mg/L	TOC:69.22mg/L TC:70.92mg/L IC:1.694mg/L	0	50	
Unknown	TOC	13_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 4:41:41 PM	1	2	TC	319.1	316.6	71.47	70.92	TOC:69.22mg/L TC:70.92mg/L IC:1.694mg/L	TOC:69.22mg/L TC:70.92mg/L IC:1.694mg/L	0	50	
Unknown	TOC	13_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 4:45:52 PM	1	1	IC	5.404	5.471	1.677	1.694	TOC:69.22mg/L TC:70.92mg/L IC:1.694mg/L	TOC:69.22mg/L TC:70.92mg/L IC:1.694mg/L	0	50	
Unknown	TOC	13_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 4:48:02 PM	1	2	IC	5.215	5.471	1.626	1.694	TOC:69.22mg/L TC:70.92mg/L IC:1.694mg/L	TOC:69.22mg/L TC:70.92mg/L IC:1.694mg/L	1	50	
Unknown	TOC	13_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 4:50:10 PM	1	3	IC	5.538	5.471	1.712	1.694	TOC:69.22mg/L TC:70.92mg/L IC:1.694mg/L	TOC:69.22mg/L TC:70.92mg/L IC:1.694mg/L	0	50	
Unknown	TOC	5_GW4_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 4:57:45 PM	1	1	TC	227.0	234.2	51.09	52.68	TOC:27.82mg/L TC:52.68mg/L IC:24.86mg/L	TOC:27.82mg/L TC:52.68mg/L IC:24.86mg/L	1	50	
Unknown	TOC	5_GW4_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 5:01:16 PM	1	2	TC	235.9	234.2	53.06	52.68	TOC:27.82mg/L TC:52.68mg/L IC:24.86mg/L	TOC:27.82mg/L TC:52.68mg/L IC:24.86mg/L	0	50	
Unknown	TOC	5_GW4_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 5:04:42 PM	1	3	TC	232.4	234.2	52.29	52.68	TOC:27.82mg/L TC:52.68mg/L IC:24.86mg/L	TOC:27.82mg/L TC:52.68mg/L IC:24.86mg/L	0	50	
Unknown	TOC	5_GW4_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 5:09:09 PM	1	1	IC	90.57	92.90	24.24	24.86	TOC:27.82mg/L TC:52.68mg/L IC:24.86mg/L	TOC:27.82mg/L TC:52.68mg/L IC:24.86mg/L	0	50	
Unknown	TOC	5_GW4_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 5:11:32 PM	1	2	IC	101.5	92.90	27.14	24.86	TOC:27.82mg/L TC:52.68mg/L IC:24.86mg/L	TOC:27.82mg/L TC:52.68mg/L IC:24.86mg/L	1	50	
Unknown	TOC	5_GW4_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 5:13:48 PM	1	3	IC	95.22	92.90	25.48	24.86	TOC:27.82mg/L TC:52.68mg/L IC:24.86mg/L	TOC:27.82mg/L TC:52.68mg/L IC:24.86mg/L	0	50	
Unknown	TOC	5_GW2_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 5:21:16 PM	1	1	TC	164.1	165.8	37.18	37.54	TOC:18.59mg/L TC:37.54mg/L IC:18.96mg/L	TOC:18.59mg/L TC:37.54mg/L IC:18.96mg/L	0	50	
Unknown	TOC	5_GW2_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_04_19_12_42_36.cal	1.00		4/19/2024 5:24:41 PM	1	2	TC	167.4	165.8	37.91	37.54	TOC:18.59mg/L TC:37.54mg/L IC:18.96mg/L	TOC:18.59mg/L TC:37.54mg/L IC:18.96mg/L	0	50	
Unknown	TOC	5_GW2_041824	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_04_19_11_53_12.cal	1.00		4/19/2024 5:29:04 PM	1	1	IC	70.18	70.62	18.84	18.96	TOC:18.59mg/L TC:37.54mg/L IC:18.96mg/L	TOC:18.59mg/L TC:37.54mg/L IC:18.96mg/L	0	50	
