[Header]	
System	TOCL-Saline	
S/W Version	1.00	
User		
Date/Time	12/4/2024 9:17:46 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Excluded	Inj. Vol.	
Unknown	NPOC	6_11222024_1	POC	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 1:53:56 PM	1	3	NPOC	252.1	250.5	223.3	221.5	NPOC:221.5mg/L	NPOC:221.5mg/L	0	50	
Unknown	NPOC	9_11222024_1	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 2:05:01 PM	1	1	NPOC	348.4	350.9	333.9	336.7	NPOC:336.7mg/L	NPOC:336.7mg/L	0	50	
Unknown	NPOC	9_11222024_1	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 2:08:38 PM	1	2	NPOC	353.3	350.9	339.6	336.7	NPOC:336.7mg/L	NPOC:336.7mg/L	0	50	
Unknown	NPOC	9_11222024_2	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 2:19:45 PM	1	1	NPOC	352.6	352.5	338.7	338.6	NPOC:338.6mg/L	NPOC:338.6mg/L	0	50	
Unknown	NPOC	9_11222024_2	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 2:23:13 PM	1	2	NPOC	352.3	352.5	338.4	338.6	NPOC:338.6mg/L	NPOC:338.6mg/L	0	50	
Unknown	NPOC	9_11222024_3	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 2:34:13 PM	1	1	NPOC	342.4	345.8	327.0	330.9	NPOC:330.9mg/L	NPOC:330.9mg/L	0	50	
Unknown	NPOC	9_11222024_3	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 2:37:44 PM	1	2	NPOC	349.2	345.8	334.8	330.9	NPOC:330.9mg/L	NPOC:330.9mg/L	0	50	
Unknown	NPOC	3_11222024_1	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 2:48:46 PM	1	1	NPOC	321.6	319.7	303.1	301.0	NPOC:301.0mg/L	NPOC:301.0mg/L	0	50	
Unknown	NPOC	3_11222024_1	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 2:52:20 PM	1	2	NPOC	317.8	319.7	298.8	301.0	NPOC:301.0mg/L	NPOC:301.0mg/L	0	50	
Unknown	NPOC	3_11222024_2	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 3:03:28 PM	1	1	NPOC	321.6	318.7	303.1	299.8	NPOC:299.8mg/L	NPOC:299.8mg/L	0	50	
Unknown	NPOC	3_11222024_2	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 3:06:58 PM	1	2	NPOC	315.8	318.7	296.5	299.8	NPOC:299.8mg/L	NPOC:299.8mg/L	0	50	
Unknown	NPOC	3_11222024_3	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 3:18:02 PM	1	1	NPOC	317.4	317.1	298.3	297.9	NPOC:297.9mg/L	NPOC:297.9mg/L	0	50	
Unknown	NPOC	3_11222024_3	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 3:21:44 PM	1	2	NPOC	316.7	317.1	297.5	297.9	NPOC:297.9mg/L	NPOC:297.9mg/L	0	50	
Unknown	NPOC	5_11222024_1	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 3:32:01 PM	1	1	NPOC	70.09	69.38	14.19	13.37	NPOC:13.37mg/L	NPOC:13.37mg/L	0	50	
Unknown	NPOC	5_11222024_1	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 3:35:10 PM	1	2	NPOC	67.17	69.38	10.84	13.37	NPOC:13.37mg/L	NPOC:13.37mg/L	1	50	
Unknown	NPOC	5_11222024_1	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 3:38:43 PM	1	3	NPOC	68.66	69.38	12.55	13.37	NPOC:13.37mg/L	NPOC:13.37mg/L	0	50	
Unknown	NPOC	5_11222024_2	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 3:48:56 PM	1	1	NPOC	65.06	64.97	8.413	8.304	NPOC:8.304mg/L	NPOC:8.304mg/L	0	50	
Unknown	NPOC	5_11222024_2	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 3:52:04 PM	1	2	NPOC	64.87	64.97	8.195	8.304	NPOC:8.304mg/L	NPOC:8.304mg/L	0	50	
Unknown	NPOC	6_11222024_2	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 4:03:06 PM	1	1	NPOC	244.7	247.8	214.8	218.3	NPOC:218.3mg/L	NPOC:218.3mg/L	0	50	
Unknown	NPOC	6_11222024_2	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 4:06:43 PM	1	2	NPOC	257.4	247.8	229.4	218.3	NPOC:218.3mg/L	NPOC:218.3mg/L	1	50	
Unknown	NPOC	6_11222024_2	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 4:10:11 PM	1	3	NPOC	250.8	247.8	221.8	218.3	NPOC:218.3mg/L	NPOC:218.3mg/L	0	50	
Unknown	NPOC	6_11222024_3	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 4:20:56 PM	1	1	NPOC	252.3	252.3	223.5	223.5	NPOC:223.5mg/L	NPOC:223.5mg/L	0	50	
Unknown	NPOC	6_11222024_3	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 4:24:22 PM	1	2	NPOC	252.2	252.3	223.4	223.5	NPOC:223.5mg/L	NPOC:223.5mg/L	0	50	
Unknown	NPOC	13_11222024_1	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 4:34:38 PM	1	1	NPOC	31.36	31.16	-30.30	-30.53	NPOC:-30.53mg/L	NPOC:-30.53mg/L	0	50	
Unknown	NPOC	13_11222024_1	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 4:37:39 PM	1	2	NPOC	30.96	31.16	-30.76	-30.53	NPOC:-30.53mg/L	NPOC:-30.53mg/L	0	50	
Unknown	NPOC	13_11222024_2	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 4:47:40 PM	1	1	NPOC	34.16	30.94	-27.09	-30.79	NPOC:-30.79mg/L	NPOC:-30.79mg/L	1	50	
Unknown	NPOC	13_11222024_2	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 4:50:45 PM	1	2	NPOC	31.64	30.94	-29.98	-30.79	NPOC:-30.79mg/L	NPOC:-30.79mg/L	0	50	
Unknown	NPOC	13_11222024_2	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 4:53:42 PM	1	3	NPOC	30.23	30.94	-31.60	-30.79	NPOC:-30.79mg/L	NPOC:-30.79mg/L	0	50	
Unknown	NPOC	13_11222024_3	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 5:03:42 PM	1	1	NPOC	34.67	31.14	-26.50	-30.56	NPOC:-30.56mg/L	NPOC:-30.56mg/L	1	50	
Unknown	NPOC	13_11222024_3	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 5:06:41 PM	1	2	NPOC	31.60	31.14	-30.03	-30.56	NPOC:-30.56mg/L	NPOC:-30.56mg/L	0	50	
Unknown	NPOC	13_11222024_3	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 5:09:42 PM	1	3	NPOC	30.67	31.14	-31.10	-30.56	NPOC:-30.56mg/L	NPOC:-30.56mg/L	0	50	
Unknown	NPOC	3_11222024	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 5:20:48 PM	1	1	NPOC	313.8	315.3	294.2	295.8	NPOC:295.8mg/L	NPOC:295.8mg/L	0	50	
Unknown	NPOC	3_11222024	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 5:24:21 PM	1	2	NPOC	316.7	315.3	297.5	295.8	NPOC:295.8mg/L	NPOC:295.8mg/L	0	50	
Unknown	NPOC	9_11222024	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 5:35:38 PM	1	1	NPOC	353.6	353.6	339.9	339.9	NPOC:339.9mg/L	NPOC:339.9mg/L	0	50	
Unknown	NPOC	9_11222024	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 5:39:15 PM	1	2	NPOC	353.6	353.6	339.9	339.9	NPOC:339.9mg/L	NPOC:339.9mg/L	0	50	
Unknown	NPOC	5_11222024	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 5:49:44 PM	1	1	NPOC	65.78	64.11	9.240	7.316	NPOC:7.316mg/L	NPOC:7.316mg/L	1	50	
Unknown	NPOC	5_11222024	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 5:52:56 PM	1	2	NPOC	63.93	64.11	7.115	7.316	NPOC:7.316mg/L	NPOC:7.316mg/L	0	50	
Unknown	NPOC	5_11222024	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_03_12_12_51.cal	1.00		12/3/2024 5:56:07 PM	1	3	NPOC	64.28	64.11	7.517	7.316	NPOC:7.316mg/L	NPOC:7.316mg/L	0	50	
Unknown	TOC	13_11222024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_12_03_10_22_37.cal	1.00		12/3/2024 6:03:52 PM	1	1	TC	131.0	131.0	36.98	36.98	TOC:-1.564mg/L TC:36.98mg/L IC:38.54mg/L	TOC:-1.564mg/L TC:36.98mg/L IC:38.54mg/L	0	50	
Unknown	TOC	13_11222024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_12_03_10_22_37.cal	1.00		12/3/2024 6:07:13 PM	1	2	TC	136.4	131.0	38.53	36.98	TOC:-1.564mg/L TC:36.98mg/L IC:38.54mg/L	TOC:-1.564mg/L TC:36.98mg/L IC:38.54mg/L	1	50	
Unknown	TOC	13_11222024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_12_03_10_22_37.cal	1.00		12/3/2024 6:10:24 PM	1	3	TC	131.0	131.0	36.98	36.98	TOC:-1.564mg/L TC:36.98mg/L IC:38.54mg/L	TOC:-1.564mg/L TC:36.98mg/L IC:38.54mg/L	0	50	
Unknown	TOC	13_11222024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_12_03_11_17_55.cal	1.00		12/3/2024 6:15:30 PM	1	1	IC	157.6	140.0	43.41	38.54	TOC:-1.564mg/L TC:36.98mg/L IC:38.54mg/L	TOC:-1.564mg/L TC:36.98mg/L IC:38.54mg/L	1	50	
Unknown	TOC	13_11222024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_12_03_11_17_55.cal	1.00		12/3/2024 6:18:03 PM	1	2	IC	141.4	140.0	38.93	38.54	TOC:-1.564mg/L TC:36.98mg/L IC:38.54mg/L	TOC:-1.564mg/L TC:36.98mg/L IC:38.54mg/L	0	50	
Unknown	TOC	13_11222024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_12_03_11_17_55.cal	1.00		12/3/2024 6:20:44 PM	1	3	IC	138.6	140.0	38.16	38.54	TOC:-1.564mg/L TC:36.98mg/L IC:38.54mg/L	TOC:-1.564mg/L TC:36.98mg/L IC:38.54mg/L	0	50	
Unknown	TOC	6_11222024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_12_03_10_22_37.cal	1.00		12/3/2024 6:28:41 PM	1	1	TC	267.6	266.0	76.23	75.77	TOC:73.45mg/L TC:75.77mg/L IC:2.319mg/L	TOC:73.45mg/L TC:75.77mg/L IC:2.319mg/L	0	50	
Unknown	TOC	6_11222024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_12_03_10_22_37.cal	1.00		12/3/2024 6:32:14 PM	1	2	TC	264.4	266.0	75.31	75.77	TOC:73.45mg/L TC:75.77mg/L IC:2.319mg/L	TOC:73.45mg/L TC:75.77mg/L IC:2.319mg/L	0	50	
Unknown	TOC	6_11222024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_12_03_11_17_55.cal	1.00		12/3/2024 6:36:27 PM	1	1	IC	8.900	8.838	2.336	2.319	TOC:73.45mg/L TC:75.77mg/L IC:2.319mg/L	TOC:73.45mg/L TC:75.77mg/L IC:2.319mg/L	0	50	
Unknown	TOC	6_11222024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_12_03_11_17_55.cal	1.00		12/3/2024 6:38:35 PM	1	2	IC	8.775	8.838	2.302	2.319	TOC:73.45mg/L TC:75.77mg/L IC:2.319mg/L	TOC:73.45mg/L TC:75.77mg/L IC:2.319mg/L	0	50	
Unknown	TOC	5,546_11262024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_12_03_10_22_37.cal	1.00		12/3/2024 6:46:35 PM	1	1	TC	214.4	215.8	60.94	61.35	TOC:59.77mg/L TC:61.35mg/L IC:1.571mg/L	TOC:59.77mg/L TC:61.35mg/L IC:1.571mg/L	0	50	
Unknown	TOC	5,546_11262024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_12_03_10_22_37.cal	1.00		12/3/2024 6:50:12 PM	1	2	TC	217.2	215.8	61.75	61.35	TOC:59.77mg/L TC:61.35mg/L IC:1.571mg/L	TOC:59.77mg/L TC:61.35mg/L IC:1.571mg/L	0	50	
Unknown	TOC	5,546_11262024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_12_03_11_17_55.cal	1.00		12/3/2024 6:54:25 PM	1	1	IC	6.157	6.130	1.579	1.571	TOC:59.77mg/L TC:61.35mg/L IC:1.571mg/L	TOC:59.77mg/L TC:61.35mg/L IC:1.571mg/L	0	50	
