[Header]	
System	TOCL-Saline	
S/W Version	1.00	
User		
Date/Time	8/20/2024 1:56:42 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Excluded	Inj. Vol.	
Standard	TC	Untitled	Untitled	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal		1.00		8/2/2024 12:52:45 PM	1	1	TC	10.17	9.242	5.000	 	 	 	1	50	
Standard	TC	Untitled	Untitled	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal		1.00		8/2/2024 12:55:28 PM	1	2	TC	9.226	9.242	5.000	 	 	 	0	50	
Standard	TC	Untitled	Untitled	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal		1.00		8/2/2024 12:58:12 PM	1	3	TC	9.258	9.242	5.000	 	 	 	0	50	
Standard	TC	Untitled	Untitled	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal		1.00		8/2/2024 1:04:51 PM	2	1	TC	17.49	17.67	10.00	 	 	 	0	50	
Standard	TC	Untitled	Untitled	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal		1.00		8/2/2024 1:07:46 PM	2	2	TC	17.85	17.67	10.00	 	 	 	0	50	
Standard	TC	Untitled	Untitled	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal		1.00		8/2/2024 1:14:30 PM	3	1	TC	42.57	42.83	25.00	 	 	 	0	50	
Standard	TC	Untitled	Untitled	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal		1.00		8/2/2024 1:17:38 PM	3	2	TC	43.09	42.83	25.00	 	 	 	0	50	
Standard	TC	Untitled	Untitled	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal		1.00		8/2/2024 1:24:37 PM	4	1	TC	86.08	85.65	50.00	 	 	 	0	50	
Standard	TC	Untitled	Untitled	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal		1.00		8/2/2024 1:27:50 PM	4	2	TC	85.21	85.65	50.00	 	 	 	0	50	
Standard	TC	Untitled	Untitled	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal		1.00		8/2/2024 1:34:25 PM	5	1	TC	169.7	170.0	100.0	 	 	 	0	50	
Standard	TC	Untitled	Untitled	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal		1.00		8/2/2024 1:37:46 PM	5	2	TC	170.3	170.0	100.0	 	 	 	0	50	
Unknown	TOC	9.Sam_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 1:45:00 PM	1	1	TC	85.28	86.05	49.93	50.38	TOC:25.69mg/L TC:50.38mg/L IC:24.69mg/L	TOC:25.69mg/L TC:50.38mg/L IC:24.69mg/L	0	50	
Unknown	TOC	9.Sam_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 1:48:15 PM	1	2	TC	86.81	86.05	50.83	50.38	TOC:25.69mg/L TC:50.38mg/L IC:24.69mg/L	TOC:25.69mg/L TC:50.38mg/L IC:24.69mg/L	0	50	
Unknown	TOC	9.Sam_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 1:52:29 PM	1	1	IC	43.32	42.94	24.91	24.69	TOC:25.69mg/L TC:50.38mg/L IC:24.69mg/L	TOC:25.69mg/L TC:50.38mg/L IC:24.69mg/L	0	50	
Unknown	TOC	9.Sam_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 1:54:40 PM	1	2	IC	42.55	42.94	24.47	24.69	TOC:25.69mg/L TC:50.38mg/L IC:24.69mg/L	TOC:25.69mg/L TC:50.38mg/L IC:24.69mg/L	0	50	
Unknown	TOC	5.3_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 2:02:32 PM	1	1	TC	244.7	243.9	144.1	143.6	TOC:135.8mg/L TC:143.6mg/L IC:7.734mg/L	TOC:135.8mg/L TC:143.6mg/L IC:7.734mg/L	0	50	
Unknown	TOC	5.3_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 2:05:56 PM	1	2	TC	243.0	243.9	143.1	143.6	TOC:135.8mg/L TC:143.6mg/L IC:7.734mg/L	TOC:135.8mg/L TC:143.6mg/L IC:7.734mg/L	0	50	
Unknown	TOC	5.3_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 2:10:07 PM	1	1	IC	13.40	13.42	7.723	7.734	TOC:135.8mg/L TC:143.6mg/L IC:7.734mg/L	TOC:135.8mg/L TC:143.6mg/L IC:7.734mg/L	0	50	
Unknown	TOC	5.3_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 2:12:15 PM	1	2	IC	15.23	13.42	8.774	7.734	TOC:135.8mg/L TC:143.6mg/L IC:7.734mg/L	TOC:135.8mg/L TC:143.6mg/L IC:7.734mg/L	1	50	
Unknown	TOC	5.3_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 2:14:23 PM	1	3	IC	13.44	13.42	7.746	7.734	TOC:135.8mg/L TC:143.6mg/L IC:7.734mg/L	TOC:135.8mg/L TC:143.6mg/L IC:7.734mg/L	0	50	
Unknown	TOC	9GW3_07292024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 2:22:27 PM	1	1	TC	298.7	299.6	176.0	176.5	TOC:138.1mg/L TC:176.5mg/L IC:38.40mg/L	TOC:138.1mg/L TC:176.5mg/L IC:38.40mg/L	0	50	
Unknown	TOC	9GW3_07292024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 2:26:04 PM	1	2	TC	300.5	299.6	177.0	176.5	TOC:138.1mg/L TC:176.5mg/L IC:38.40mg/L	TOC:138.1mg/L TC:176.5mg/L IC:38.40mg/L	0	50	
Unknown	TOC	9GW3_07292024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 2:31:08 PM	1	1	IC	75.06	66.80	43.14	38.40	TOC:138.1mg/L TC:176.5mg/L IC:38.40mg/L	TOC:138.1mg/L TC:176.5mg/L IC:38.40mg/L	1	50	
Unknown	TOC	9GW3_07292024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 2:33:23 PM	1	2	IC	67.45	66.80	38.77	38.40	TOC:138.1mg/L TC:176.5mg/L IC:38.40mg/L	TOC:138.1mg/L TC:176.5mg/L IC:38.40mg/L	0	50	
Unknown	TOC	9GW3_07292024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 2:35:37 PM	1	3	IC	66.15	66.80	38.02	38.40	TOC:138.1mg/L TC:176.5mg/L IC:38.40mg/L	TOC:138.1mg/L TC:176.5mg/L IC:38.40mg/L	0	50	
Unknown	TOC	9.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 2:43:27 PM	1	1	TC	295.1	294.8	173.8	173.6	TOC:156.3mg/L TC:173.6mg/L IC:17.35mg/L	TOC:156.3mg/L TC:173.6mg/L IC:17.35mg/L	0	50	
Unknown	TOC	9.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 2:46:55 PM	1	2	TC	294.4	294.8	173.4	173.6	TOC:156.3mg/L TC:173.6mg/L IC:17.35mg/L	TOC:156.3mg/L TC:173.6mg/L IC:17.35mg/L	0	50	
Unknown	TOC	9.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 2:51:08 PM	1	1	IC	29.54	30.17	16.99	17.35	TOC:156.3mg/L TC:173.6mg/L IC:17.35mg/L	TOC:156.3mg/L TC:173.6mg/L IC:17.35mg/L	0	50	
Unknown	TOC	9.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 2:53:18 PM	1	2	IC	34.47	30.17	19.83	17.35	TOC:156.3mg/L TC:173.6mg/L IC:17.35mg/L	TOC:156.3mg/L TC:173.6mg/L IC:17.35mg/L	1	50	
Unknown	TOC	9.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 2:55:26 PM	1	3	IC	30.79	30.17	17.71	17.35	TOC:156.3mg/L TC:173.6mg/L IC:17.35mg/L	TOC:156.3mg/L TC:173.6mg/L IC:17.35mg/L	0	50	
Unknown	TOC	5.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 3:03:14 PM	1	1	TC	253.2	252.6	149.1	148.7	TOC:142.0mg/L TC:148.7mg/L IC:6.732mg/L	TOC:142.0mg/L TC:148.7mg/L IC:6.732mg/L	0	50	
Unknown	TOC	5.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 3:06:42 PM	1	2	TC	251.9	252.6	148.3	148.7	TOC:142.0mg/L TC:148.7mg/L IC:6.732mg/L	TOC:142.0mg/L TC:148.7mg/L IC:6.732mg/L	0	50	
Unknown	TOC	5.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 3:10:53 PM	1	1	IC	11.74	11.68	6.769	6.732	TOC:142.0mg/L TC:148.7mg/L IC:6.732mg/L	TOC:142.0mg/L TC:148.7mg/L IC:6.732mg/L	0	50	
Unknown	TOC	5.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 3:13:03 PM	1	2	IC	11.61	11.68	6.694	6.732	TOC:142.0mg/L TC:148.7mg/L IC:6.732mg/L	TOC:142.0mg/L TC:148.7mg/L IC:6.732mg/L	0	50	
Unknown	TOC	5.5_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 3:21:02 PM	1	1	TC	204.2	203.5	120.2	119.7	TOC:105.7mg/L TC:119.7mg/L IC:14.06mg/L	TOC:105.7mg/L TC:119.7mg/L IC:14.06mg/L	0	50	
Unknown	TOC	5.5_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 3:24:26 PM	1	2	TC	202.7	203.5	119.3	119.7	TOC:105.7mg/L TC:119.7mg/L IC:14.06mg/L	TOC:105.7mg/L TC:119.7mg/L IC:14.06mg/L	0	50	
Unknown	TOC	5.5_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 3:28:38 PM	1	1	IC	25.26	24.43	14.53	14.06	TOC:105.7mg/L TC:119.7mg/L IC:14.06mg/L	TOC:105.7mg/L TC:119.7mg/L IC:14.06mg/L	1	50	
Unknown	TOC	5.5_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 3:30:47 PM	1	2	IC	24.17	24.43	13.91	14.06	TOC:105.7mg/L TC:119.7mg/L IC:14.06mg/L	TOC:105.7mg/L TC:119.7mg/L IC:14.06mg/L	0	50	
Unknown	TOC	5.5_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 3:32:55 PM	1	3	IC	24.69	24.43	14.21	14.06	TOC:105.7mg/L TC:119.7mg/L IC:14.06mg/L	TOC:105.7mg/L TC:119.7mg/L IC:14.06mg/L	0	50	
Unknown	TOC	6.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 3:41:08 PM	1	1	TC	441.8	436.1	260.5	257.1	TOC:248.0mg/L TC:257.1mg/L IC:9.110mg/L	TOC:248.0mg/L TC:257.1mg/L IC:9.110mg/L	0	50	
Unknown	TOC	6.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 3:44:43 PM	1	2	TC	430.5	436.1	253.8	257.1	TOC:248.0mg/L TC:257.1mg/L IC:9.110mg/L	TOC:248.0mg/L TC:257.1mg/L IC:9.110mg/L	0	50	
Unknown	TOC	6.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 3:48:54 PM	1	1	IC	16.07	15.82	9.256	9.110	TOC:248.0mg/L TC:257.1mg/L IC:9.110mg/L	TOC:248.0mg/L TC:257.1mg/L IC:9.110mg/L	0	50	
Unknown	TOC	6.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 3:51:01 PM	1	2	IC	15.56	15.82	8.963	9.110	TOC:248.0mg/L TC:257.1mg/L IC:9.110mg/L	TOC:248.0mg/L TC:257.1mg/L IC:9.110mg/L	0	50	
Unknown	TOC	6.2_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 3:53:10 PM	1	3	IC	14.93	15.82	8.601	9.110	TOC:248.0mg/L TC:257.1mg/L IC:9.110mg/L	TOC:248.0mg/L TC:257.1mg/L IC:9.110mg/L	1	50	
Unknown	TOC	9.1_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 4:01:01 PM	1	1	TC	318.7	320.3	187.8	188.7	TOC:174.3mg/L TC:188.7mg/L IC:14.35mg/L	TOC:174.3mg/L TC:188.7mg/L IC:14.35mg/L	0	50	
Unknown	TOC	9.1_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 4:04:33 PM	1	2	TC	321.8	320.3	189.6	188.7	TOC:174.3mg/L TC:188.7mg/L IC:14.35mg/L	TOC:174.3mg/L TC:188.7mg/L IC:14.35mg/L	0	50	
Unknown	TOC	9.1_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 4:08:44 PM	1	1	IC	25.20	24.94	14.50	14.35	TOC:174.3mg/L TC:188.7mg/L IC:14.35mg/L	TOC:174.3mg/L TC:188.7mg/L IC:14.35mg/L	0	50	
Unknown	TOC	9.1_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 4:10:53 PM	1	2	IC	24.67	24.94	14.20	14.35	TOC:174.3mg/L TC:188.7mg/L IC:14.35mg/L	TOC:174.3mg/L TC:188.7mg/L IC:14.35mg/L	0	50	
Unknown	TOC	13_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 4:18:31 PM	1	1	TC	143.0	142.9	84.02	83.96	TOC:-2.401mg/L TC:83.96mg/L IC:86.36mg/L	TOC:-2.401mg/L TC:83.96mg/L IC:86.36mg/L	0	50	
Unknown	TOC	13_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 4:21:51 PM	1	2	TC	142.8	142.9	83.90	83.96	TOC:-2.401mg/L TC:83.96mg/L IC:86.36mg/L	TOC:-2.401mg/L TC:83.96mg/L IC:86.36mg/L	0	50	
Unknown	TOC	13_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 4:26:17 PM	1	1	IC	152.2	150.3	87.45	86.36	TOC:-2.401mg/L TC:83.96mg/L IC:86.36mg/L	TOC:-2.401mg/L TC:83.96mg/L IC:86.36mg/L	0	50	
Unknown	TOC	13_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 4:28:41 PM	1	2	IC	148.4	150.3	85.27	86.36	TOC:-2.401mg/L TC:83.96mg/L IC:86.36mg/L	TOC:-2.401mg/L TC:83.96mg/L IC:86.36mg/L	0	50	
Unknown	TOC	9.5_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 4:36:44 PM	1	1	TC	328.2	327.0	193.4	192.7	TOC:188.3mg/L TC:192.7mg/L IC:4.373mg/L	TOC:188.3mg/L TC:192.7mg/L IC:4.373mg/L	0	50	
Unknown	TOC	9.5_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 4:40:19 PM	1	2	TC	325.8	327.0	192.0	192.7	TOC:188.3mg/L TC:192.7mg/L IC:4.373mg/L	TOC:188.3mg/L TC:192.7mg/L IC:4.373mg/L	0	50	
Unknown	TOC	9.5_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 4:44:30 PM	1	1	IC	7.551	7.568	4.363	4.373	TOC:188.3mg/L TC:192.7mg/L IC:4.373mg/L	TOC:188.3mg/L TC:192.7mg/L IC:4.373mg/L	0	50	
Unknown	TOC	9.5_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 4:46:37 PM	1	2	IC	8.189	7.568	4.729	4.373	TOC:188.3mg/L TC:192.7mg/L IC:4.373mg/L	TOC:188.3mg/L TC:192.7mg/L IC:4.373mg/L	1	50	
Unknown	TOC	9.5_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 4:48:47 PM	1	3	IC	7.585	7.568	4.383	4.373	TOC:188.3mg/L TC:192.7mg/L IC:4.373mg/L	TOC:188.3mg/L TC:192.7mg/L IC:4.373mg/L	0	50	
Unknown	TOC	5.4_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 4:56:38 PM	1	1	TC	234.6	232.0	138.1	136.5	TOC:132.3mg/L TC:136.5mg/L IC:4.251mg/L	TOC:132.3mg/L TC:136.5mg/L IC:4.251mg/L	0	50	
Unknown	TOC	5.4_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 5:00:07 PM	1	2	TC	229.3	232.0	135.0	136.5	TOC:132.3mg/L TC:136.5mg/L IC:4.251mg/L	TOC:132.3mg/L TC:136.5mg/L IC:4.251mg/L	0	50	
Unknown	TOC	5.4_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 5:04:18 PM	1	1	IC	7.401	7.357	4.277	4.251	TOC:132.3mg/L TC:136.5mg/L IC:4.251mg/L	TOC:132.3mg/L TC:136.5mg/L IC:4.251mg/L	0	50	
Unknown	TOC	5.4_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 5:06:25 PM	1	2	IC	7.312	7.357	4.226	4.251	TOC:132.3mg/L TC:136.5mg/L IC:4.251mg/L	TOC:132.3mg/L TC:136.5mg/L IC:4.251mg/L	0	50	
Unknown	TOC	3_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 5:14:53 PM	1	1	TC	444.6	445.2	262.1	262.5	TOC:252.6mg/L TC:262.5mg/L IC:9.891mg/L	TOC:252.6mg/L TC:262.5mg/L IC:9.891mg/L	0	50	
Unknown	TOC	3_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 5:18:36 PM	1	2	TC	445.8	445.2	262.8	262.5	TOC:252.6mg/L TC:262.5mg/L IC:9.891mg/L	TOC:252.6mg/L TC:262.5mg/L IC:9.891mg/L	0	50	
Unknown	TOC	3_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 5:22:47 PM	1	1	IC	17.17	17.18	9.888	9.891	TOC:252.6mg/L TC:262.5mg/L IC:9.891mg/L	TOC:252.6mg/L TC:262.5mg/L IC:9.891mg/L	0	50	
Unknown	TOC	3_08012024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\IC_Saline_100mgL.2024_08_02_11_40_56.cal	1.00		8/2/2024 5:24:56 PM	1	2	IC	17.18	17.18	9.894	9.891	TOC:252.6mg/L TC:262.5mg/L IC:9.891mg/L	TOC:252.6mg/L TC:262.5mg/L IC:9.891mg/L	0	50	
Unknown	TOC	6GW3_07292024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 5:32:31 PM	1	1	TC	163.2	162.4	95.94	95.44	TOC:74.43mg/L TC:95.44mg/L IC:21.02mg/L	TOC:74.43mg/L TC:95.44mg/L IC:21.02mg/L	0	50	
Unknown	TOC	6GW3_07292024	Untitled	C:\TOC-L\Methods\TOC_Saline.met	C:\TOC-L\CalCurves\TC_Saline_100mgL.2024_08_02_12_44_41.cal	1.00		8/2/2024 5:35:48 PM	1	2	TC	161.5	162.4	94.94	95.44	TOC:74.43mg/L TC:95.44mg/L IC:21.02mg/L	TOC:74.43mg/L TC:95.44mg/L IC:21.02mg/L	0	50	
