Date,Site,DIC,DOC,TNPOC,POC,ID,chapter,depth,pH,Q,CO2,Temp_pH
2023-11-01,3.1,NA,90.28232,NA,NA,3,long,0.3230043488658405,3.530821392490252,30.173567395272745,7450.688,70.07
2023-11-01,5.5,NA,61.817776,NA,NA,5,long,0.12075868641247776,4.425543168584802,79.1687237219214,5850.51,69.76
2023-11-01,6.2,NA,39.181768,NA,NA,6,long,0.2529762877707573,3.627016460443157,38.74606211467979,11792.89,68.23
2023-11-01,9.5,NA,96.54864,NA,NA,9,long,0.10198304144860029,3.374534734117982,24.571914269389872,3076.944,69.91
2023-11-05,3.1,NA,62.358568,NA,NA,3,long,0.26704247666071085,3.5277995448191644,18.49655153174083,6429.952,61.63
2023-11-05,5.5,NA,16.657352,NA,NA,5,long,0.10752065731404171,4.562136586667848,68.92670767216838,5658.689,61.72
2023-11-05,6.2,NA,34.52924,NA,NA,6,long,0.22048399551344586,3.6357761486650886,25.12138397481372,10668.85,63.55
2023-11-05,9.5,NA,93.0292,NA,NA,9,long,0.08675286092996436,3.369597135969692,20.943430296358542,2538.336,61.97
2023-12-07,5.5,NA,17.41,NA,NA,5,long,0.1875366317399301,4.72321382429201,121.7540499095104,4218.615,55.26
2023-12-07,3.1,NA,62.392904,NA,NA,3,long,0.34926603125933525,3.570774032616363,38.40473867064315,6027.963,54.34
2023-12-07,5.5,NA,4.272736,NA,NA,5,long,0.1875366317399301,4.72321382429201,121.7540499095104,4218.615,55.26
2023-12-07,6.2,NA,19.739008,NA,NA,6,long,0.2268865651367674,3.6306905877758306,27.43921795991559,10334.63,57.72
2023-12-07,9.5,NA,36.271792,NA,NA,9,long,0.09031375820327406,3.423340114482483,21.87021948645673,2188.813,54.18
2024-02-08,3.1,NA,38.68,NA,NA,3,long,0.4036543393366504,NA,58.992347506267635,NA,NA
2024-02-08,3.1,NA,86.001,NA,NA,3,long,0.4036543393366504,NA,58.992347506267635,NA,NA
2024-02-08,5.5,NA,81.0116,NA,NA,5,long,0.2783946597763325,NA,182.18073023463344,3161.963,NA
2024-02-08,6.2,NA,57.66312,NA,NA,6,long,0.36505407632027387,3.739607858094663,109.09694563237784,NA,52.03
2024-02-08,9.5,NA,85.47528,NA,NA,9,long,0.28376764889893424,3.4905789242772176,167.78643297644686,NA,52.59
2024-03-04,3.1,NA,79.724,NA,NA,3,long,0.5520851332954808,3.6379068329832753,141.42437927642877,NA,64.94
2024-03-04,5.5,NA,36.005688,NA,NA,5,long,0.21945486282580948,4.3258593897757,140.96792453152116,4500.717,65.82
2024-03-04,6.2,NA,67.182776,NA,NA,6,long,0.33160458488749156,3.786780274756641,77.42507442693147,NA,61.29
2024-03-04,9.5,NA,77.23464,NA,NA,9,long,0.19603191835754297,3.551360172383607,77.61884576028879,NA,63.21
2024-03-25,3.1,NA,34.15,NA,NA,3,long,0.46507944470434387,3.5631050756270146,91.55563253706528,6953.46,62.28
2024-03-25,5.5,NA,34.22,NA,NA,5,long,0.2007007543885216,4.477261804189274,140.78732475858496,3986.561,61.47
2024-03-25,6.2,NA,30.92,NA,NA,6,long,0.3271569855392675,3.810485240396021,80.14876520246092,7430.232,61
2024-03-25,9.5,NA,66.34,NA,NA,9,long,0.19217278226764253,3.7490808685721424,86.3476530742048,2813.371,61.2
2024-04-18,6.2,5.3556,76.43385,NA,NA,6,long,0.27567169330142904,3.815574170482266,51.77943886490157,NA,66.34
2024-04-18,5.5,2.65645,39.25069,NA,NA,5,long,0.14740681663181499,4.236432120210279,91.00022724677096,4056.752,68.92
2024-05-08,5.5,3.6351,14.244715999999999,NA,NA,5,long,0.09093467571550501,5.058557392586328,61.24854603002514,5055.183,70.68
2024-05-08,3.1,6.0068,126.82839000000001,NA,NA,3,long,0.20012346305276224,3.676150052628852,6.591891387284023,NA,82.53
2024-05-08,6.2,6.3657,80.28966,NA,NA,6,long,0.11398360768749513,3.849812367731889,2.315211762123535,12721.81,71.4
2024-05-08,9.5,3.75091,103.06584000000001,NA,NA,9,long,0.018582500022142946,3.5347496102735443,2.4191226737775686,NA,73.56
2024-05-30,5.5,3.35982,15.252009000000001,NA,NA,5,long,0.03865729843347802,5.0556432105882205,27.96519068632124,5254.296,74.95
2024-05-30,6.2,5.474,83.458,NA,NA,6,long,0.059138536458891354,3.8401039856855634,0.6359338796833635,11835.96,72.01
2024-07-11,6.2,10.124899999999998,87.37359000000001,NA,NA,6,long,0.1466827115472416,3.6856069600477332,8.699302743101791,NA,NA
2024-07-11,6.2,10.124899999999998,87.37359000000001,NA,NA,6,long,0.1466827115472416,3.6856069600477332,8.699302743101791,NA,NA
2024-07-11,5.5,23.555899999999998,57.662929999999996,NA,NA,5,long,0.3167094279643104,3.6253538089270827,224.12303721540795,7044.006,NA
2024-07-11,5.5,23.555899999999998,57.662929999999996,NA,NA,5,long,0.3167094279643104,3.6253538089270827,224.12303721540795,7044.006,NA
2024-07-11,6.2,10.124899999999998,87.37359000000001,NA,NA,6,long,0.1466827115472416,3.6856069600477332,8.699302743101791,NA,NA
2024-07-11,6.2,10.124899999999998,87.37359000000001,NA,NA,6,long,0.1466827115472416,3.6856069600477332,8.699302743101791,NA,NA
2024-07-11,5.5,23.555899999999998,57.662929999999996,NA,NA,5,long,0.3167094279643104,3.6253538089270827,224.12303721540795,7044.006,NA
2024-07-11,5.5,23.555899999999998,57.662929999999996,NA,NA,5,long,0.3167094279643104,3.6253538089270827,224.12303721540795,7044.006,NA
2024-07-29,5.5,3.15077,72.72749,NA,NA,5,long,0.47694777291652474,3.7480386856072125,336.71950302129517,6669.244,77.25
2024-07-29,6.2,6.1696,81.87383,NA,NA,6,long,0.3028582057164121,4.113534855034704,61.43716645074993,NA,75.81
2024-07-29,9.5,2.73489,92.69400999999999,NA,NA,9,long,0.14969712289074938,3.332017136072478,51.99911568796291,NA,NA
2024-08-01,9.Sam,16.366799999999998,25.486344999999996,NA,NA,9,long,0.06644429758556498,3.3658646639231358,16.657055566615522,5264.69,80.13
2024-08-01,5.3,5.4444,72.66771000000001,NA,NA,5,long,0.29203267406534833,3.83339273377237,196.82774967821425,6205.54,78.6
2024-08-01,9.2,11.6419,87.88172,NA,NA,9,long,0.06644429758556498,3.3658646639231358,16.657055566615522,5264.69,80.13
2024-08-01,5.2,4.8006,75.26814,NA,NA,5,long,0.29203267406534833,3.83339273377237,196.82774967821425,6205.54,78.6
2024-08-01,5.5,9.518099999999999,60.59215,NA,NA,5,long,0.29203267406534833,3.83339273377237,196.82774967821425,6205.54,78.6
2024-08-01,6.2,6.3324,130.11629,NA,NA,6,long,0.2592839784164421,4.084528258104465,45.987304872605634,19498.56,77.16
2024-08-01,9.1,9.7068,95.50367000000001,NA,NA,9,long,0.06644429758556498,3.3658646639231358,16.657055566615522,5264.69,80.13
2024-08-01,9.5,3.27916,97.50630000000001,NA,NA,9,long,0.06644429758556498,3.3658646639231358,16.657055566615522,5264.69,80.13
2024-08-01,5.4,3.20109,69.11080000000001,NA,NA,5,long,0.29203267406534833,3.83339273377237,196.82774967821425,6205.54,78.6
2024-08-01,3.1,6.8356,132.83628,NA,NA,3,long,0.40723668915869304,3.5386632502423683,65.8792827317585,NA,81.01
2024-08-01,5.1,16.0671,62.80401,NA,NA,5,long,0.29203267406534833,3.83339273377237,196.82774967821425,6205.54,78.6
2024-08-01,9.4,7.2204,101.27244000000002,NA,NA,9,long,0.06644429758556498,3.3658646639231358,16.657055566615522,5264.69,80.13
2024-08-22,5.5,7.324,96.25092000000001,NA,NA,5,long,0.07779465089233188,NA,49.22488107936118,5616.245,NA
2024-08-23,6.2,4.7266,91.67775,NA,NA,6,long,0.4131287863974326,NA,165.1339011834873,NA,NA
2024-08-23,3.1,4.1975,133.64330999999999,NA,NA,3,long,0.4401742550338246,NA,71.56570389699118,10554.08,NA
2024-08-23,5.5,2.56913,62.56489,NA,NA,5,long,0.06375445776865592,NA,36.75762295430855,NA,NA
2024-08-23,9.5,3.7009600000000002,150.4116,NA,NA,9,long,0.22330620492409822,3.2984085985084843,120.04225723915846,NA,77.07
2024-09-13,9.5,3.9103799999999995,109.88076,NA,NA,9,long,0.25082669577926575,NA,115.71574313069708,NA,NA
2024-09-13,9.5,3.9103799999999995,109.88076,NA,NA,9,long,0.25082669577926575,NA,115.71574313069708,NA,NA
2024-09-13,6.2,4.9227,75.92572000000001,NA,NA,6,long,0.6451116804331511,NA,495.25141410979296,NA,NA
2024-09-13,6.2,4.9227,75.92572000000001,NA,NA,6,long,0.6451116804331511,NA,495.25141410979296,NA,NA
2024-09-13,3.1,5.4333,87.46326,NA,NA,3,long,0.7306751856860357,NA,390.5871884751131,NA,NA
2024-09-13,3.1,5.4333,87.46326,NA,NA,3,long,0.7306751856860357,NA,390.5871884751131,NA,NA
2024-09-13,5.5,3.21478,59.87479,NA,NA,5,long,0.2893101036851425,NA,193.69743296174045,NA,NA
2024-09-13,5.5,3.21478,59.87479,NA,NA,5,long,0.2893101036851425,NA,193.69743296174045,NA,NA
2024-09-13,9.5,3.9103799999999995,109.88076,NA,NA,9,long,0.25082669577926575,NA,115.71574313069708,NA,NA
2024-09-13,9.5,3.9103799999999995,109.88076,NA,NA,9,long,0.25082669577926575,NA,115.71574313069708,NA,NA
2024-09-13,6.2,4.9227,75.92572000000001,NA,NA,6,long,0.6451116804331511,NA,495.25141410979296,NA,NA
2024-09-13,6.2,4.9227,75.92572000000001,NA,NA,6,long,0.6451116804331511,NA,495.25141410979296,NA,NA
2024-09-13,3.1,5.4333,87.46326,NA,NA,3,long,0.7306751856860357,NA,390.5871884751131,NA,NA
2024-09-13,3.1,5.4333,87.46326,NA,NA,3,long,0.7306751856860357,NA,390.5871884751131,NA,NA
2024-09-13,5.5,3.21478,59.87479,NA,NA,5,long,0.2893101036851425,NA,193.69743296174045,NA,NA
2024-09-13,5.5,3.21478,59.87479,NA,NA,5,long,0.2893101036851425,NA,193.69743296174045,NA,NA
2024-09-18,5.4,2.20357,59.75523,NA,NA,5,long,0.19772320514338024,NA,125.71967986979917,6312.973,NA
2024-09-18,5.6,2.47404,45.258579999999995,NA,NA,NA,long,NA,NA,NA,NA,NA
2024-09-18,5.2,4.3454999999999995,87.46326,NA,NA,5,long,0.19772320514338024,NA,125.71967986979917,6312.973,NA
2024-09-18,5.1,3.4205,96.13136,NA,NA,5,long,0.19772320514338024,NA,125.71967986979917,6312.973,NA
2024-09-18,5.5,1.83061,55.570629999999994,NA,NA,5,long,0.19772320514338024,NA,125.71967986979917,6312.973,NA
2024-09-18,3.1,4.5638,112.06273,NA,NA,NA,long,NA,NA,NA,NA,NA
2024-09-18,3.2,5.2113,111.10625,NA,NA,NA,long,NA,NA,NA,NA,NA
2024-09-18,3.4,3.26399,165.50605,NA,NA,NA,long,NA,NA,NA,NA,NA
2024-09-18,6.1,3.10859,94.99554,NA,NA,6,long,0.5886156029887821,NA,457.0810118017345,11686.458,NA
2024-09-18,6.2,3.28582,77.42022000000001,NA,NA,6,long,0.5886156029887821,NA,457.0810118017345,11686.458,NA
2024-09-18,6.3,3.55185,77.74901,NA,NA,6,long,0.5886156029887821,NA,457.0810118017345,11686.458,NA
2024-09-18,9.3,7.253699999999999,99.92739000000002,NA,NA,9,long,0.2172525537475316,NA,101.4784579288112,6123.032,NA
2024-09-18,9.4,3.3983,120.96995000000001,NA,NA,9,long,0.2172525537475316,NA,101.4784579288112,6123.032,NA
2024-09-18,9.5,2.61538,120.37215,NA,NA,9,long,0.2172525537475316,NA,101.4784579288112,6123.032,NA
2024-09-18,9.Sam,4.03766,30.791819999999998,NA,NA,9,long,0.2172525537475316,NA,101.4784579288112,6123.032,NA
2024-10-04,6.2,2.37303,80.28966,NA,NA,6,long,0.42756115791951943,NA,186.28280423361105,10996.992,NA
2024-10-04,3.1,1.26525,112.7502,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,1.26525,107.78846,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,1.26525,113.82624000000001,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,1.26525,115.41041,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,1.26525,115.05173,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,5.5,1.35442,51.98383,NA,NA,5,long,0.13001805807807423,NA,87.86075489750215,NA,NA
2024-10-04,9.5,1.2049400000000001,117.68205,NA,NA,9,long,0.19368252554686924,NA,83.30385482740711,9575.229,NA
2024-10-04,3.1,4.5120000000000005,112.7502,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,4.5120000000000005,107.78846,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,4.5120000000000005,113.82624000000001,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,4.5120000000000005,115.41041,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,4.5120000000000005,115.05173,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.0363999999999995,112.7502,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.0363999999999995,107.78846,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.0363999999999995,113.82624000000001,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.0363999999999995,115.41041,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.0363999999999995,115.05173,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.1251999999999995,112.7502,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.1251999999999995,107.78846,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.1251999999999995,113.82624000000001,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.1251999999999995,115.41041,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.1251999999999995,115.05173,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.029,112.7502,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.029,107.78846,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.029,113.82624000000001,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.029,115.41041,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-04,3.1,6.029,115.05173,NA,NA,3,long,0.3949952671028335,NA,54.09059502452882,4419.017,NA
2024-10-25,6.2,1.7532799999999997,74.132320000000007,70.1669,3.965420000000009,6,long,0.3700213575252328,3.8051077437289904,118.76003831687594,11634.75,NA
2024-10-25,5.5,NA,40.466899999999995,39.249199999999995,1.2177000000000007,5,long,0.056975516888096746,NA,37.95313715011068,9219.055,NA
2024-10-25,3.1,NA,100.1936,98.26310000000001,1.930499999999995,3,long,0.3635859462628014,NA,42.66073080686977,5528.426,NA
2024-10-25,9.5,NA,107.9156,109.8164,1.9008000000000038,9,long,0.18907045338566197,3.204276352241964,82.0894154207565,NA,NA
2024-11-22,6.2,3.7490599999999996,79.27340000000001,74.2655,5.0079000000000065,6,long,0.18724196474366997,3.826056680483239,19.100488572070617,NA,61.2
2024-11-22,3.1,3.24771,102.34848,94.8179,7.5305800000000005,3,long,0.23196105066006892,NA,12.803295395179465,NA,NA
2024-11-22,3.1,3.24771,93.5111,94.8179,1.3067999999999955,3,long,0.23196105066006892,NA,12.803295395179465,NA,NA
2024-11-22,9.5,1.91275,111.04647000000001,104.0843,6.962170000000015,9,long,0.0767954910734997,3.2111959380128177,15.409102298743315,NA,57.2
2024-11-22,9.5,1.91275,104.8862,104.0843,0.8019000000000034,9,long,0.0767954910734997,3.2111959380128177,15.409102298743315,NA,57.2
2024-11-22,5.5,2.26425,22.500334,20.472859999999997,2.0274740000000016,5,long,0.03451131112052436,NA,21.627623673923257,NA,NA
2024-11-22,5.5,2.26425,18.90767,20.472859999999997,1.5651899999999976,5,long,0.03451131112052436,NA,21.627623673923257,NA,NA
2024-12-12,5.2,0.741663,37.08109999999999,NA,NA,5,long,0.06886745500763732,5.044737646461945,49.891818815899406,4423.588,56.68
2024-12-12,9.Sam,0.726271,39.872899999999994,NA,NA,9,long,0.06597459967647219,NA,11.994141329438015,NA,NA
2024-12-12,5.6,0.7256419999999999,57.2771,NA,NA,NA,long,NA,NA,NA,NA,NA
2024-12-12,6.1,0.740812,68.9492,NA,NA,6,long,0.15157050541373826,3.6147708700490138,9.29626285998315,NA,57.72
2024-12-12,9.4,0.718094,93.1547,NA,NA,9,long,0.06597459967647219,NA,11.994141329438015,NA,NA
2024-12-12,5.5,0.699113,18.937369999999998,NA,NA,5,long,0.06886745500763732,5.044737646461945,49.891818815899406,4423.588,56.68
2024-12-12,9.3,0.72560499999999994,69.8699,NA,NA,9,long,0.06597459967647219,NA,11.994141329438015,NA,NA
2024-12-12,6.3,0.720499,73.9982,NA,NA,6,long,0.15157050541373826,3.6147708700490138,9.29626285998315,NA,57.72
2024-12-12,5.1,0.725457,75.1862,NA,NA,5,long,0.06886745500763732,5.044737646461945,49.891818815899406,4423.588,56.68
2024-12-12,9.2,0.7391840000000001,65.6822,NA,NA,9,long,0.06597459967647219,NA,11.994141329438015,NA,NA
2024-12-12,3.1,0.72516099999999994,88.0166,NA,NA,NA,long,NA,NA,NA,NA,NA
2024-12-12,3.2,0.711656,86.26429999999999,NA,NA,NA,long,NA,NA,NA,NA,NA
2024-12-12,3.4,0.684905,81.9281,NA,NA,NA,long,NA,NA,NA,NA,NA
2024-12-12,5.3,0.7125809999999999,75.4238,NA,NA,5,long,0.06886745500763732,5.044737646461945,49.891818815899406,4423.588,56.68
2024-12-12,9.1,0.7246429999999999,94.2536,NA,NA,9,long,0.06597459967647219,NA,11.994141329438015,NA,NA
2024-12-12,9.5,0.730156,18.79184,NA,NA,9,long,0.06597459967647219,NA,11.994141329438015,NA,NA
2024-12-12,5.4,0.700778,73.73089999999999,NA,NA,5,long,0.06886745500763732,5.044737646461945,49.891818815899406,4423.588,56.68
2024-12-12,6.2,0.721313,-0.06780850000000001,NA,NA,6,long,0.15157050541373826,3.6147708700490138,9.29626285998315,NA,57.72
2024-12-13,3.1,1.9090500000000001,88.4621,NA,NA,3,long,0.11668969198078252,NA,0.9482046476819038,NA,NA
2024-12-13,6.2,1.8184,74.6219,74.05760000000001,0.5642999999999887,6,long,0.1484061415675282,3.638662346459797,8.315659397068062,NA,61.12
2024-12-13,9.5,1.26044,95.17429999999999,94.4912,0.6830999999999818,9,long,0.05522822765925247,NA,7.634610541746223,NA,NA
2024-12-13,5.5,1.9575200000000001,19.28783,18.3998,0.8880300000000005,5,long,0.05573985008109855,5.280413751036212,33.83769610224667,NA,52.25
2025-01-27,3.1,5.0855,77.5028,79.2551,1.7523000000000053,3,long,0.5144036867094713,NA,120.8967884667951,NA,NA
2025-01-27,6.2,4.9486,54.128899999999994,53.2676,0.8612999999999928,6,long,0.3912959630115067,NA,133.59263102068388,NA,NA
2025-01-27,9.5,2.85403,73.3151,72.9587,0.3564000000000078,9,long,0.19666601053481814,NA,87.91485540124742,NA,NA
2025-01-27,5.5,2.7656,34.64569999999999,34.823899999999995,0.1782000000000039,5,long,0.2168534590216034,4.103290419947385,144.21929743254356,3691.865,50.49
2025-02-20,9.1,8.704099999999999,58.405699999999996,57.51469999999999,0.8910000000000053,9,long,0.1648166534211855,NA,NA,NA,NA
2025-02-20,6.2,4.9634,58.643299999999996,58.672999999999995,0.029699999999998283,6,long,0.35482346873784654,NA,NA,NA,NA
2025-02-20,9.Sam,8.9483,44.0903,44.2091,0.11880000000000024,9,long,0.1648166534211855,NA,NA,NA,NA
2025-02-20,3.2,6.1511000000000005,85.13570000000001,84.5714,0.5643000000000171,NA,long,NA,NA,NA,NA,NA
2025-02-20,9.4,4.8783,74.9189,75.7505,0.8316000000000088,9,long,0.1648166534211855,NA,NA,NA,NA
2025-02-20,3.1,8.7929,76.58210000000001,77.4137,0.8315999999999946,NA,long,NA,NA,NA,NA,NA
2025-02-20,9.2,8.149099999999999,51.90139999999999,52.376599999999996,0.47520000000000806,9,long,0.1648166534211855,NA,NA,NA,NA
2025-02-20,9.3,6.2214,58.85119999999999,58.70269999999999,0.14849999999999852,9,long,0.1648166534211855,NA,NA,NA,NA
2025-02-20,3.4,4.190099999999999,139.51639999999998,139.457,0.059399999999982356,NA,long,NA,NA,NA,NA,NA
2025-02-20,6.1,5.2816,80.3243,55.6733,24.650999999999996,6,long,0.35482346873784654,NA,NA,NA,NA
2025-02-20,9.5,2.38117,74.6219,75.1268,0.5049000000000063,9,long,0.1648166534211855,NA,NA,NA,NA
2025-02-20,5.5,NA,35.507,NA,NA,5,long,0.2553345893055422,NA,NA,NA,NA
2025-02-20,5.2,NA,58.3166,NA,NA,5,long,0.2553345893055422,NA,NA,NA,NA
2025-02-20,5.3,NA,41.2688,NA,NA,5,long,0.2553345893055422,NA,NA,NA,NA
2025-02-20,5.4,NA,39.0413,NA,NA,5,long,0.2553345893055422,NA,NA,NA,NA
2025-02-20,5.1,NA,26.80193,NA,NA,5,long,0.2553345893055422,NA,NA,NA,NA
2025-02-28,9.5,2.3179,76.96820000000001,76.67120000000001,0.29699999999999704,9,long,NA,NA,NA,NA,NA
2025-02-28,6.2,3.74647,58.4651,57.98989999999999,0.47520000000000806,6,long,NA,NA,NA,NA,NA
2025-02-28,3.1,3.7775499999999997,85.43270000000001,83.5319,1.900800000000018,3,long,NA,NA,NA,NA,NA
2025-02-28,5.5,2.64979,35.8931,34.705099999999995,1.1880000000000024,5,long,NA,NA,NA,NA,NA
