Date,ID,CO2_flux,O2_flux,o2.co2
2023-12-12T01:00:00Z,13,6.077247271964858,-2.2485785049086235,-0.3699995087054648
2023-12-12T02:00:00Z,13,5.95413813354429,-2.1404388792087983,-0.359487608651543
2023-12-12T03:00:00Z,13,6.016707162242591,-2.1139994470473003,-0.3513548839992663
2023-12-12T04:00:00Z,13,5.9768219148971635,-2.03916152261653,-0.34117823011154846
2023-12-12T05:00:00Z,13,5.6954081161630565,-1.9525233131905102,-0.3428241266239419
2023-12-12T06:00:00Z,13,5.916545124284378,-1.9764127730575094,-0.33404845759484714
2023-12-12T07:00:00Z,13,5.719576880197084,-1.8332118421604395,-0.32051528995223
2023-12-12T08:00:00Z,13,5.793071446668591,-1.7636567070674718,-0.30444242286735373
2023-12-12T09:00:00Z,13,5.91045288640475,-1.7258682393964968,-0.2920027064874075
2023-12-12T10:00:00Z,13,6.006865118766155,-1.659375443324215,-0.27624649638629817
2023-12-12T11:00:00Z,13,5.843024280056677,-1.4549168686014247,-0.24900065426175363
2023-12-12T12:00:00Z,13,6.219596565565889,-1.3551124596669044,-0.21787787123835894
2023-12-12T13:00:00Z,13,6.432283365686759,-1.2808926589078888,-0.19913498614517755
2023-12-12T14:00:00Z,13,6.6039333528127075,-1.3301289868661306,-0.20141465938622927
2023-12-12T15:00:00Z,13,6.702709571787286,-1.4030927410553353,-0.20933217022577913
2023-12-12T16:00:00Z,13,7.073693277741556,-1.5608265880188077,-0.22065228540940335
2023-12-12T17:00:00Z,13,7.100748724506844,-1.739714990742122,-0.24500444364941917
2023-12-12T18:00:00Z,13,7.195515058913807,-1.9103218873972936,-0.26548785900055705
2023-12-12T19:00:00Z,13,7.537464588474661,-2.0968394165280406,-0.27818895756197154
2023-12-12T20:00:00Z,13,7.318979473262908,-2.0499846880015773,-0.280091602318385
2023-12-12T21:00:00Z,13,7.275022871966259,-2.030798463978549,-0.2791466775732176
2023-12-12T22:00:00Z,13,7.080132924332572,-1.945937315753139,-0.27484474324845787
2023-12-12T23:00:00Z,13,7.0911240243558575,-1.9895040374956467,-0.2805625780429597
2023-12-13T00:00:00Z,13,40.30599627667298,-11.441941284785718,-0.2838769002568415
2023-12-13T01:00:00Z,13,41.38357886601039,-11.615614559969602,-0.28068173121464524
2023-12-13T02:00:00Z,13,41.06460780957483,-11.422577162568425,-0.27816111663691767
2023-12-13T03:00:00Z,13,40.48746432479099,-11.216665424490687,-0.2770404521881253
2023-12-13T04:00:00Z,13,40.95637948780125,-11.428540129969122,-0.27904175791156255
2023-12-13T05:00:00Z,13,40.54926337172821,-11.505567330778206,-0.28374294312828696
2023-12-13T06:00:00Z,13,39.20182962347222,-11.258638958525818,-0.28719677287165885
2023-12-13T07:00:00Z,13,39.9619554542799,-11.47475869278531,-0.2871420720618508
2023-12-13T08:00:00Z,13,38.2496340133564,-10.8494896409695,-0.2836495020365676
2023-12-13T09:00:00Z,13,36.88226094525771,-9.661137597454095,-0.2619453729204287
2023-12-13T10:00:00Z,13,38.58912401558094,-8.999266898073651,-0.23320733827593654
2023-12-13T11:00:00Z,13,38.407514268068226,-8.01917896245699,-0.20879192822754705
2023-12-13T12:00:00Z,13,37.074077769736725,-6.908788317096297,-0.18635091505191495
2023-12-13T13:00:00Z,13,38.35013859139511,-7.3314061113579845,-0.19117026380194058
2023-12-13T14:00:00Z,13,39.07739482429778,-7.420391510998317,-0.1898896163462878
2023-12-13T15:00:00Z,13,37.8681435254872,-7.235345286087114,-0.19106680741339632
2023-12-13T16:00:00Z,13,38.406891440284156,-8.442096466318256,-0.21980681460368137
2023-12-13T17:00:00Z,13,38.77624017625861,-9.346370344879386,-0.24103343445355113
2023-12-13T18:00:00Z,13,40.29307149653481,-10.672782460963818,-0.26487885049621185
2023-12-13T19:00:00Z,13,39.81322840519844,-11.380422417974291,-0.285845254802003
2023-12-13T20:00:00Z,13,37.445947466255824,-10.89061447713582,-0.2908355967478144
2023-12-13T21:00:00Z,13,37.82180038386832,-11.144132357069502,-0.294648383841153
2023-12-13T22:00:00Z,13,37.981521541488554,-11.231186958502434,-0.29570134377671553
2023-12-13T23:00:00Z,13,37.448919091181324,-11.543753064535622,-0.3082533046261943
2023-12-14T00:00:00Z,13,13.158944566783216,-4.162838185657806,-0.3163504614318348
2023-12-14T01:00:00Z,13,13.108573783675865,-4.045640559817552,-0.3086255321578612
2023-12-14T02:00:00Z,13,12.503807837554188,-4.033054884660419,-0.3225461345101178
2023-12-14T03:00:00Z,13,12.5316830521985,-3.948743691907166,-0.3151008268769147
2023-12-14T04:00:00Z,13,11.64993507400142,-4.877891293090562,-0.41870544875192556
2023-12-14T05:00:00Z,13,13.052777181434799,-4.114665778872432,-0.3152329746902288
2023-12-14T06:00:00Z,13,15.443431684102041,-4.2040357906298595,-0.27222160699928033
2023-12-14T07:00:00Z,13,15.622757722961905,-3.8779666945862323,-0.24822549023380822
2023-12-14T08:00:00Z,13,16.622546135867037,-3.798595326519074,-0.2285206667781607
2023-12-14T09:00:00Z,13,18.420298347013766,-3.8618345891280423,-0.209651033679056
2023-12-14T10:00:00Z,13,18.814077015933023,-3.477487674821496,-0.1848343488695473
2023-12-14T11:00:00Z,13,18.976027710983452,-3.0897591739148837,-0.16282433926498277
2023-12-14T12:00:00Z,13,18.606480700519302,-2.6573332247300834,-0.14281761648004276
2023-12-14T13:00:00Z,13,20.277685636806776,-2.673855441475073,-0.1318619634097522
2023-12-14T14:00:00Z,13,20.248416107910266,-2.677500966373781,-0.1322326127685506
2023-12-14T15:00:00Z,13,20.39517403608872,-2.8221058926741853,-0.13837125820454113
2023-12-14T16:00:00Z,13,20.086819819439146,-3.2162619364563683,-0.16011802591786134
2023-12-14T17:00:00Z,13,20.565477409611816,-3.791639088554392,-0.18436912564851374
2023-12-14T18:00:00Z,13,19.6989908835048,-4.02025526211084,-0.20408432522689537
2023-12-14T19:00:00Z,13,20.128125021847367,-4.390728617854106,-0.2181389778277084
2023-12-14T20:00:00Z,13,19.545786562626922,-4.416297286914053,-0.22594625561697065
2023-12-14T21:00:00Z,13,19.428774663650493,-4.594198057353632,-0.2364636029233983
2023-12-14T22:00:00Z,13,19.31311527732563,-4.738617838788459,-0.24535750813602744
2023-12-14T23:00:00Z,13,19.11942457802968,-4.800254263133778,-0.2510668793165354
2023-12-15T00:00:00Z,13,32.864299054568875,-8.4204441919913,-0.25621858473262243
2023-12-15T01:00:00Z,13,33.29392116516772,-8.423637860511935,-0.2530082839664074
2023-12-15T02:00:00Z,13,33.64384842024437,-8.338519928651374,-0.24784679280726615
2023-12-15T03:00:00Z,13,34.13075744153021,-8.272283880109109,-0.24237035741971016
2023-12-15T04:00:00Z,13,32.27004555358419,-7.697186639673213,-0.23852419504311165
2023-12-15T05:00:00Z,13,35.23159286204788,-8.338397961429083,-0.2366738851143843
2023-12-15T06:00:00Z,13,34.32383869067747,-8.110805485934566,-0.23630240076083048
2023-12-15T07:00:00Z,13,32.85455796417137,-7.948838486934625,-0.24194020493603996
2023-12-15T08:00:00Z,13,31.40947374644252,-7.451409129393532,-0.23723444682792527
2023-12-15T09:00:00Z,13,29.53562247563896,-6.685179532337752,-0.22634293683336798
2023-12-15T10:00:00Z,13,28.794756965051175,-6.134377209037351,-0.21303799217624161
2023-12-15T11:00:00Z,13,28.80083801458946,-5.590585338088742,-0.1941118982460425
2023-12-15T12:00:00Z,13,27.791339649166634,-5.07936313689471,-0.1827678406660408
2023-12-15T13:00:00Z,13,26.816576631572882,-4.921020306466647,-0.18350665612824021
2023-12-15T14:00:00Z,13,27.01182415292893,-4.979935891886633,-0.18436133241844208
2023-12-15T15:00:00Z,13,27.49563911428296,-5.471272173350908,-0.19898690663672502
2023-12-15T16:00:00Z,13,26.71746440076144,-5.950453439892089,-0.2227177456152053
2023-12-15T17:00:00Z,13,26.16514331930789,-6.585734537282016,-0.2516987756158111
2023-12-15T18:00:00Z,13,26.501092273649057,-7.26768472594792,-0.2742409501805489
2023-12-15T19:00:00Z,13,25.19078074196149,-7.510009906981758,-0.2981253333872251
2023-12-15T20:00:00Z,13,26.920117614891502,-8.19807172669797,-0.30453328042530586
2023-12-15T21:00:00Z,13,26.223757386548037,-8.24285735064313,-0.31432785276115527
2023-12-15T22:00:00Z,13,25.153241600692883,-7.86590924299427,-0.3127195042239642
2023-12-15T23:00:00Z,13,26.057092074951896,-8.851944975195757,-0.33971346264324465
2023-12-16T00:00:00Z,13,NA,NA,NA
2023-12-16T01:00:00Z,13,NA,NA,NA
2023-12-16T02:00:00Z,13,NA,NA,NA
2023-12-16T03:00:00Z,13,NA,NA,NA
2023-12-16T04:00:00Z,13,NA,NA,NA
2023-12-16T05:00:00Z,13,NA,NA,NA
2023-12-16T06:00:00Z,13,NA,NA,NA
2023-12-16T07:00:00Z,13,NA,NA,NA
2023-12-16T08:00:00Z,13,NA,NA,NA
2023-12-16T09:00:00Z,13,NA,NA,NA
2023-12-16T10:00:00Z,13,NA,NA,NA
2023-12-16T11:00:00Z,13,NA,NA,NA
2023-12-16T12:00:00Z,13,NA,NA,NA
2023-12-16T13:00:00Z,13,NA,NA,NA
2023-12-16T14:00:00Z,13,NA,NA,NA
2023-12-16T15:00:00Z,13,NA,NA,NA
2023-12-16T16:00:00Z,13,NA,NA,NA
2023-12-16T17:00:00Z,13,NA,NA,NA
2023-12-16T18:00:00Z,13,NA,NA,NA
2023-12-16T19:00:00Z,13,NA,NA,NA
2023-12-16T20:00:00Z,13,NA,NA,NA
2023-12-16T21:00:00Z,13,NA,NA,NA
2023-12-16T22:00:00Z,13,NA,NA,NA
2023-12-16T23:00:00Z,13,NA,NA,NA
2023-12-17T00:00:00Z,13,1.4482746342152801,-0.493389753319224,-0.34067416611667567
2023-12-17T01:00:00Z,13,1.7749981357773477,-0.6951408842393902,-0.39162907849193784
2023-12-17T02:00:00Z,13,3.407404106691793,-1.1570070983704144,-0.33955675996814433
2023-12-17T03:00:00Z,13,5.241763964347532,-2.0631776212001403,-0.39360368670414825
2023-12-17T04:00:00Z,13,5.944922908546331,-2.7553570192668597,-0.46348069800969166
2023-12-17T05:00:00Z,13,7.000179693375381,-3.3492816326030592,-0.4784565224479382
2023-12-17T06:00:00Z,13,7.463784494326055,-3.7862663681257733,-0.5072850604146034
2023-12-17T07:00:00Z,13,8.216821927286862,-4.204959433371202,-0.5117500988316599
2023-12-17T08:00:00Z,13,8.32596392434459,-4.70613288236675,-0.5652358003385429
2023-12-17T09:00:00Z,13,8.82835151087734,-5.453623265926905,-0.6177397059017802
2023-12-17T10:00:00Z,13,9.264400596742057,-5.506375372681471,-0.59435851409727
2023-12-17T11:00:00Z,13,9.473388728736499,-5.566767939767913,-0.587621610298934
2023-12-17T12:00:00Z,13,9.874349575250275,-5.674827457609754,-0.5747039249889956
2023-12-17T13:00:00Z,13,9.820431426176855,-5.539621505246322,-0.564091460430158
2023-12-17T14:00:00Z,13,10.019421602090535,-5.550368697259028,-0.5539609887362114
2023-12-17T15:00:00Z,13,10.302961099633256,-5.542503533405926,-0.537952485679405
2023-12-17T16:00:00Z,13,10.336057759247149,-5.49086888928683,-0.531234346516149
2023-12-17T17:00:00Z,13,10.277822695550554,-5.4355512297573005,-0.5288621326490137
2023-12-17T18:00:00Z,13,10.192036728642439,-5.367677665165222,-0.5266540739674304
2023-12-17T19:00:00Z,13,10.218903698651507,-5.21273853929178,-0.5101074139664958
2023-12-17T20:00:00Z,13,10.23893793261634,-5.203924641739945,-0.5082484800657635
2023-12-17T21:00:00Z,13,10.094590823524019,-5.0947460544419,-0.5047006008969985
2023-12-17T22:00:00Z,13,10.097435404604518,-4.999655189202211,-0.49514109165999964
2023-12-17T23:00:00Z,13,10.07425685579389,-4.958857453368625,-0.4922305957006343
2023-12-18T00:00:00Z,13,18.747611426538032,-9.244519408282386,-0.4931038518963744
2023-12-18T01:00:00Z,13,18.82472139187574,-9.218060275012338,-0.4896784437399755
2023-12-18T02:00:00Z,13,18.798342386460323,-9.094744271232328,-0.4838056507462541
2023-12-18T03:00:00Z,13,18.687443429888393,-8.986500472055546,-0.4808844241199245
2023-12-18T04:00:00Z,13,18.634651939277525,-8.940739745730504,-0.47979107819478495
2023-12-18T05:00:00Z,13,18.491707003992225,-8.818250955747903,-0.476875983047109
2023-12-18T06:00:00Z,13,18.231055180821887,-8.799822926174167,-0.48268313813405156
2023-12-18T07:00:00Z,13,18.215710049440542,-8.795148862483485,-0.4828331609699513
2023-12-18T08:00:00Z,13,18.21231423114151,-8.636534953604338,-0.4742140314511265
2023-12-18T09:00:00Z,13,17.638665942874162,-8.409703546125566,-0.47677662093957845
2023-12-18T10:00:00Z,13,17.61448038887426,-8.244602040164894,-0.46805820314588376
2023-12-18T11:00:00Z,13,17.23173196752025,-8.05147405000047,-0.46724694100259534
2023-12-18T12:00:00Z,13,17.40776853278854,-7.944122986764615,-0.45635504469176497
2023-12-18T13:00:00Z,13,17.278743874998163,-7.872025307517689,-0.4555901380602255
2023-12-18T14:00:00Z,13,17.609022360743538,-7.808397278527187,-0.443431618096797
2023-12-18T15:00:00Z,13,17.76843690571681,-7.8252484305050185,-0.4404016218211814
2023-12-18T16:00:00Z,13,17.688098533046098,-7.735828906312447,-0.43734655208189
2023-12-18T17:00:00Z,13,17.652374483604696,-7.790117810835491,-0.4413070784370032
2023-12-18T18:00:00Z,13,17.659090744180553,-7.715095949995028,-0.4368908944271376
2023-12-18T19:00:00Z,13,17.40121246429975,-7.647131609056918,-0.4394596999919252
2023-12-18T20:00:00Z,13,17.08924883845378,-7.511868443820208,-0.43956691805652676
2023-12-18T21:00:00Z,13,16.772530734112383,-7.455925340098058,-0.4445319229574589
2023-12-18T22:00:00Z,13,16.79825859061386,-7.403292430616844,-0.4407178512392638
2023-12-18T23:00:00Z,13,16.36382582566663,-7.281334847657482,-0.4449653109993827
2023-12-19T00:00:00Z,13,19.6641290492512,-8.79401799194087,-0.44721116149691564
2023-12-19T01:00:00Z,13,19.456538251209448,-8.694222311014569,-0.4468535049123717
2023-12-19T02:00:00Z,13,19.25700315210977,-8.597143189849808,-0.4464424252279315
2023-12-19T03:00:00Z,13,19.095254089387762,-8.460300661631582,-0.44305776828250826
2023-12-19T04:00:00Z,13,18.707609669482885,-8.651271686921469,-0.46244666420606406
2023-12-19T05:00:00Z,13,18.834469571241367,-8.49345312246958,-0.4509526052933479
2023-12-19T06:00:00Z,13,18.460170170921106,-8.481381802117442,-0.4594422328499178
2023-12-19T07:00:00Z,13,18.051117840423764,-8.24176243333104,-0.456579060986151
2023-12-19T08:00:00Z,13,18.005580377123916,-8.303345854705896,-0.46115402451871496
2023-12-19T09:00:00Z,13,17.856182099462647,-8.206606504861087,-0.45959469158348537
2023-12-19T10:00:00Z,13,17.726456809321093,-8.123060246565217,-0.45824500259374296
2023-12-19T11:00:00Z,13,17.666841445011077,-7.943225768036628,-0.44961210484399905
2023-12-19T12:00:00Z,13,17.69568722445515,-7.652074099900643,-0.432425935361561
2023-12-19T13:00:00Z,13,17.648827980948056,-7.416345083017041,-0.4202174269601925
2023-12-19T14:00:00Z,13,17.766631860188053,-7.5321740513510465,-0.4239505895447378
2023-12-19T15:00:00Z,13,17.81253016031561,-7.751539973724014,-0.4351734371231329
2024-05-30T16:00:00Z,13,0.8842320594680976,-0.24753445917406913,-0.27994286853043016
2024-05-30T18:00:00Z,13,0.9443556326119333,-0.6679738272810593,-0.7073329201558874
2024-05-30T20:00:00Z,13,1.0742645282734962,-0.9457031768880442,-0.8803261692052056
2024-05-30T22:00:00Z,13,1.3881255973702264,-1.2995450927673546,-0.9361869669641669
2024-05-31T00:00:00Z,13,1.6254598291249185,-1.5230255779225728,-0.9369813702147951
2024-05-31T02:00:00Z,13,1.707772102912987,-1.5901606360552072,-0.9311316383156937
2024-05-31T04:00:00Z,13,1.9026504225963143,-1.4253052914059579,-0.7491156938125386
2024-05-31T06:00:00Z,13,1.8948849263157903,-1.5608315721449149,-0.8237078412880867
2024-05-31T08:00:00Z,13,1.5138953620793658,-1.2230921129670131,-0.8079106017519411
2024-05-31T10:00:00Z,13,1.4464072744410283,-0.7233391305395814,-0.5000936757726966
2024-05-31T12:00:00Z,13,1.1779014615529109,0.07361368599252838,0.062495623271812774
2024-05-31T14:00:00Z,13,0.7799841530078473,0.0979297706709717,0.12555353886784215
2024-05-31T16:00:00Z,13,1.0570249278950905,-0.2232376826442331,-0.2111943405996849
2024-05-31T18:00:00Z,13,1.2447994310362873,-0.6141646494710783,-0.4933844233522747
2024-05-31T20:00:00Z,13,1.3447881591096746,-0.8972276565393812,-0.6671888434334493
2024-05-31T22:00:00Z,13,1.5032621704140277,-1.094712143686955,-0.7282243677996965
2024-06-01T00:00:00Z,13,2.413270344485949,-1.4998499196437376,-0.6215009947272281
2024-08-04T00:00:00Z,13,NA,NA,NA
2024-08-04T02:00:00Z,13,NA,NA,NA
2024-08-04T04:00:00Z,13,NA,NA,NA
2024-08-04T06:00:00Z,13,NA,NA,NA
2024-08-04T08:00:00Z,13,NA,NA,NA
2024-08-04T10:00:00Z,13,NA,NA,NA
2024-08-04T12:00:00Z,13,NA,NA,NA
2024-08-04T14:00:00Z,13,NA,NA,NA
2024-08-04T16:00:00Z,13,NA,NA,NA
2024-08-04T18:00:00Z,13,NA,NA,NA
2024-08-04T20:00:00Z,13,NA,NA,NA
2024-08-06T20:00:00Z,13,9.820881465022882,-4.36592039594053,-0.44455484077368995
2024-08-06T22:00:00Z,13,7.594520243474761,-4.245119731047304,-0.5589714155669973
2024-08-07T20:00:00Z,13,NA,NA,NA
2024-08-08T02:00:00Z,13,NA,NA,NA
2024-08-08T20:00:00Z,13,NA,NA,NA
2024-08-08T22:00:00Z,13,NA,NA,NA
2024-08-09T00:00:00Z,13,NA,NA,NA
2024-08-09T20:00:00Z,13,NA,NA,NA
2024-08-09T22:00:00Z,13,NA,NA,NA
2024-08-10T00:00:00Z,13,2.639245290817353,-3.432755063985463,-1.3006578342410782
2024-08-10T02:00:00Z,13,2.560237171927742,-1.5749770169760389,-0.6151684048045255
2024-08-10T04:00:00Z,13,2.5482291069796634,-1.211319065730899,-0.4753572048969481
2024-08-10T20:00:00Z,13,2.234401222267961,-1.0250006357767174,-0.4587361596304184
2024-08-10T22:00:00Z,13,2.2355756957276407,-1.5395696159676437,-0.6886680772697078
2024-08-11T00:00:00Z,13,6.917548390983932,-7.90824400917076,-1.143214844651909
2024-08-11T20:00:00Z,13,5.682318141260606,-2.45327944160339,-0.4317391917551341
2024-08-11T22:00:00Z,13,5.61915474265373,-2.432391913040903,-0.4328750540676816
2024-08-12T00:00:00Z,13,37.35818208757444,-16.08771439761494,-0.4306342947818601
2024-08-12T02:00:00Z,13,37.00919262856618,-15.76689486531368,-0.4260264476330059
2024-08-12T20:00:00Z,13,31.392464785730386,-12.946834933058755,-0.41241855398827454
2024-08-12T22:00:00Z,13,31.930730167432774,-13.02001516853872,-0.4077581408338188
2024-08-13T20:00:00Z,13,43.242039595209825,-17.630356534528172,-0.4077133433012533
2024-08-13T22:00:00Z,13,43.34026704629644,-17.809207871685395,-0.4109159699607169
2024-08-14T00:00:00Z,13,NA,NA,NA
2024-08-14T20:00:00Z,13,NA,NA,NA
2024-08-14T22:00:00Z,13,NA,NA,NA
2024-08-15T00:00:00Z,13,33.401671063886404,-13.65113725810502,-0.40869623654441983
2024-08-15T20:00:00Z,13,28.635845655989176,-11.974069235333502,-0.4181496638577227
2024-08-15T22:00:00Z,13,29.33286539954317,-12.421456422255897,-0.4234654969115069
2024-08-16T00:00:00Z,13,24.425555672529224,-10.030869763548752,-0.4106710978465152
2024-08-16T20:00:00Z,13,19.729494419651623,-8.282332535213511,-0.4197944640164661
2024-08-16T22:00:00Z,13,20.311867290215574,-8.599456638445163,-0.4233710527730558
2024-08-17T20:00:00Z,13,36.89956898326541,-15.867258164904742,-0.43001201916750886
2024-08-17T22:00:00Z,13,39.09111061237298,-16.55930336228551,-0.4236079022283961
2024-08-18T00:00:00Z,13,24.44596432989584,-10.20745354556523,-0.41755168287970423
2024-08-18T20:00:00Z,13,19.046441921993857,-8.83251629256547,-0.46373576381035936
2024-08-18T22:00:00Z,13,19.87906041969289,-9.688670378078442,-0.4873806997679079
2024-08-19T00:00:00Z,13,8.92036145928332,-4.3201826021453416,-0.4843057786239565
2024-08-19T20:00:00Z,13,11.445088844459951,-5.1212310450158816,-0.4474610127203021
2024-08-19T22:00:00Z,13,11.024580047329202,-5.087957633418393,-0.461510335230501
2024-08-20T00:00:00Z,13,12.443477913404962,-5.970607628104539,-0.4798182364813453
2024-08-20T20:00:00Z,13,10.650173252642873,-4.892530785173795,-0.45938508877869183
2024-08-20T22:00:00Z,13,10.616536931021306,-4.8408473613500345,-0.45597235640985495
