"Plot Title: 9_DO_09262025_9"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20190789, SEN S/N: 20190789)","Temp, °F (LGR S/N: 20190789, SEN S/N: 20190789)","Coupler Attached (LGR S/N: 20190789, SEN S/N: 20190789)","Coupler Detached (LGR S/N: 20190789, SEN S/N: 20190789)","Stopped (LGR S/N: 20190789, SEN S/N: 20190789)","End Of File (LGR S/N: 20190789, SEN S/N: 20190789)"
188,03/07/25 09:00:00 AM,8.07,51.84,,,,
189,03/07/25 10:00:00 AM,8.15,52.27,,,,
190,03/07/25 11:00:00 AM,8.20,53.06,,,,
191,03/07/25 12:00:00 PM,8.25,54.25,,,,
192,03/07/25 01:00:00 PM,8.27,55.80,,,,
193,03/07/25 02:00:00 PM,8.23,57.20,,,,
194,03/07/25 03:00:00 PM,8.09,58.32,,,,
195,03/07/25 04:00:00 PM,7.94,59.07,,,,
196,03/07/25 05:00:00 PM,7.77,59.72,,,,
197,03/07/25 06:00:00 PM,7.64,59.86,,,,
198,03/07/25 07:00:00 PM,7.54,59.61,,,,
199,03/07/25 08:00:00 PM,7.48,59.25,,,,
200,03/07/25 09:00:00 PM,7.46,58.75,,,,
201,03/07/25 10:00:00 PM,7.47,58.03,,,,
202,03/07/25 11:00:00 PM,7.51,57.27,,,,
203,03/08/25 12:00:00 AM,7.57,56.44,,,,
204,03/08/25 01:00:00 AM,7.64,55.62,,,,
205,03/08/25 02:00:00 AM,7.74,54.82,,,,
206,03/08/25 03:00:00 AM,7.81,54.21,,,,
207,03/08/25 04:00:00 AM,7.86,53.67,,,,
208,03/08/25 05:00:00 AM,7.91,53.24,,,,
209,03/08/25 06:00:00 AM,7.93,52.95,,,,
210,03/08/25 07:00:00 AM,7.97,52.84,,,,
211,03/08/25 08:00:00 AM,8.00,52.88,,,,
212,03/08/25 09:00:00 AM,7.99,53.24,,,,
213,03/08/25 10:00:00 AM,7.99,53.56,,,,
214,03/08/25 11:00:00 AM,7.99,54.03,,,,
215,03/08/25 12:00:00 PM,8.01,54.64,,,,
216,03/08/25 01:00:00 PM,7.97,55.40,,,,
217,03/08/25 02:00:00 PM,7.91,56.05,,,,
218,03/08/25 03:00:00 PM,7.84,56.80,,,,
219,03/08/25 04:00:00 PM,7.77,57.38,,,,
220,03/08/25 05:00:00 PM,7.73,57.99,,,,
221,03/08/25 06:00:00 PM,7.61,58.32,,,,
222,03/08/25 07:00:00 PM,7.54,58.57,,,,
223,03/08/25 08:00:00 PM,7.46,58.71,,,,
224,03/08/25 09:00:00 PM,7.39,58.75,,,,
225,03/08/25 10:00:00 PM,7.33,58.71,,,,
226,03/08/25 11:00:00 PM,7.29,58.64,,,,
227,03/09/25 12:00:00 AM,7.27,58.60,,,,
228,03/09/25 01:00:00 AM,7.25,58.46,,,,
229,03/09/25 02:00:00 AM,7.26,58.39,,,,
230,03/09/25 03:00:00 AM,7.26,58.28,,,,
231,03/09/25 04:00:00 AM,7.24,58.17,,,,
232,03/09/25 05:00:00 AM,7.22,58.14,,,,
233,03/09/25 06:00:00 AM,7.20,58.17,,,,
234,03/09/25 07:00:00 AM,7.18,58.24,,,,
235,03/09/25 08:00:00 AM,7.16,58.35,,,,
236,03/09/25 09:00:00 AM,7.15,58.60,,,,
237,03/09/25 10:00:00 AM,7.33,58.93,,,,
238,03/09/25 11:00:00 AM,7.24,59.40,,,,
239,03/09/25 12:00:00 PM,7.21,60.22,,,,
240,03/09/25 01:00:00 PM,7.15,61.20,,,,
241,03/09/25 02:00:00 PM,7.21,62.31,,,,
242,03/09/25 03:00:00 PM,7.11,63.10,,,,
243,03/09/25 04:00:00 PM,7.05,63.68,,,,
244,03/09/25 05:00:00 PM,6.91,64.08,,,,
245,03/09/25 06:00:00 PM,6.79,64.15,,,,
246,03/09/25 07:00:00 PM,6.71,64.00,,,,
247,03/09/25 08:00:00 PM,6.64,63.64,,,,
248,03/09/25 09:00:00 PM,6.68,63.18,,,,
249,03/09/25 10:00:00 PM,6.68,62.74,,,,
250,03/09/25 11:00:00 PM,6.74,62.42,,,,
251,03/10/25 12:00:00 AM,6.80,62.13,,,,
252,03/10/25 01:00:00 AM,6.66,61.92,,,,
253,03/10/25 02:00:00 AM,6.56,61.81,,,,
254,03/10/25 03:00:00 AM,6.56,61.74,,,,
255,03/10/25 04:00:00 AM,6.65,61.77,,,,
256,03/10/25 05:00:00 AM,6.54,61.81,,,,
257,03/10/25 06:00:00 AM,6.63,61.88,,,,
258,03/10/25 07:00:00 AM,6.61,61.95,,,,
259,03/10/25 08:00:00 AM,6.52,62.02,,,,
260,03/10/25 09:00:00 AM,6.46,62.13,,,,
261,03/10/25 10:00:00 AM,6.35,62.46,,,,
262,03/10/25 11:00:00 AM,6.28,62.96,,,,
263,03/10/25 12:00:00 PM,6.20,63.46,,,,
264,03/10/25 01:00:00 PM,6.10,64.04,,,,
265,03/10/25 02:00:00 PM,6.00,64.47,,,,
266,03/10/25 03:00:00 PM,5.89,64.76,,,,
267,03/10/25 04:00:00 PM,5.82,64.76,,,,
268,03/10/25 05:00:00 PM,5.72,64.65,,,,
269,03/10/25 06:00:00 PM,5.67,64.33,,,,
270,03/10/25 07:00:00 PM,5.65,63.90,,,,
271,03/10/25 08:00:00 PM,5.62,63.43,,,,
272,03/10/25 09:00:00 PM,5.63,63.00,,,,
273,03/10/25 10:00:00 PM,5.66,62.56,,,,
274,03/10/25 11:00:00 PM,5.68,62.17,,,,
275,03/11/25 12:00:00 AM,5.68,61.70,,,,
276,03/11/25 01:00:00 AM,5.71,61.23,,,,
277,03/11/25 02:00:00 AM,5.71,60.80,,,,
278,03/11/25 03:00:00 AM,5.74,60.37,,,,
279,03/11/25 04:00:00 AM,5.77,59.90,,,,
280,03/11/25 05:00:00 AM,5.80,59.50,,,,
281,03/11/25 06:00:00 AM,5.84,59.11,,,,
282,03/11/25 07:00:00 AM,5.87,58.75,,,,
283,03/11/25 08:00:00 AM,5.92,58.42,,,,
284,03/11/25 09:00:00 AM,5.97,58.42,,,,
285,03/11/25 10:00:00 AM,6.02,58.68,,,,
286,03/11/25 11:00:00 AM,6.06,59.32,,,,
287,03/11/25 12:00:00 PM,6.10,60.22,,,,
288,03/11/25 01:00:00 PM,6.09,61.20,,,,
289,03/11/25 02:00:00 PM,6.06,62.06,,,,
290,03/11/25 03:00:00 PM,6.02,62.67,,,,
291,03/11/25 04:00:00 PM,5.96,62.96,,,,
292,03/11/25 05:00:00 PM,5.92,63.03,,,,
293,03/11/25 06:00:00 PM,5.88,63.00,,,,
294,03/11/25 07:00:00 PM,5.85,62.71,,,,
295,03/11/25 08:00:00 PM,5.85,62.24,,,,
296,03/11/25 09:00:00 PM,5.86,61.77,,,,
297,03/11/25 10:00:00 PM,5.89,61.23,,,,
298,03/11/25 11:00:00 PM,5.93,60.73,,,,
299,03/12/25 12:00:00 AM,5.95,60.30,,,,
300,03/12/25 01:00:00 AM,5.97,59.90,,,,
301,03/12/25 02:00:00 AM,6.01,59.50,,,,
302,03/12/25 03:00:00 AM,6.04,59.04,,,,
303,03/12/25 04:00:00 AM,6.08,58.53,,,,
304,03/12/25 05:00:00 AM,6.13,58.06,,,,
305,03/12/25 06:00:00 AM,6.19,57.60,,,,
306,03/12/25 07:00:00 AM,6.23,57.13,,,,
307,03/12/25 08:00:00 AM,6.29,56.84,,,,
308,03/12/25 09:00:00 AM,6.35,56.88,,,,
309,03/12/25 10:00:00 AM,6.40,57.34,,,,
310,03/12/25 11:00:00 AM,6.43,58.21,,,,
311,03/12/25 12:00:00 PM,6.43,59.36,,,,
312,03/12/25 01:00:00 PM,6.42,60.51,,,,
313,03/12/25 02:00:00 PM,6.38,61.56,,,,
314,03/12/25 03:00:00 PM,6.32,62.24,,,,
315,03/12/25 04:00:00 PM,6.27,62.67,,,,
316,03/12/25 05:00:00 PM,6.20,62.78,,,,
317,03/12/25 06:00:00 PM,6.15,62.78,,,,
318,03/12/25 07:00:00 PM,6.10,62.60,,,,
319,03/12/25 08:00:00 PM,6.09,62.28,,,,
320,03/12/25 09:00:00 PM,6.06,61.88,,,,
321,03/12/25 10:00:00 PM,6.08,61.48,,,,
322,03/12/25 11:00:00 PM,6.09,61.09,,,,
323,03/13/25 12:00:00 AM,6.11,60.69,,,,
324,03/13/25 01:00:00 AM,6.14,60.33,,,,
325,03/13/25 02:00:00 AM,6.17,59.94,,,,
326,03/13/25 03:00:00 AM,6.19,59.50,,,,
327,03/13/25 04:00:00 AM,6.21,59.07,,,,
328,03/13/25 05:00:00 AM,6.27,58.64,,,,
329,03/13/25 06:00:00 AM,6.30,58.21,,,,
330,03/13/25 07:00:00 AM,6.36,57.78,,,,
331,03/13/25 08:00:00 AM,6.40,57.49,,,,
332,03/13/25 09:00:00 AM,6.46,57.56,,,,
333,03/13/25 10:00:00 AM,6.51,58.03,,,,
334,03/13/25 11:00:00 AM,6.54,58.93,,,,
335,03/13/25 12:00:00 PM,6.54,60.04,,,,
336,03/13/25 01:00:00 PM,6.53,61.23,,,,
337,03/13/25 02:00:00 PM,6.48,62.13,,,,
338,03/13/25 03:00:00 PM,6.43,62.74,,,,
339,03/13/25 04:00:00 PM,6.37,63.18,,,,
340,03/13/25 05:00:00 PM,6.31,63.28,,,,
341,03/13/25 06:00:00 PM,6.26,63.28,,,,
342,03/13/25 07:00:00 PM,6.20,63.10,,,,
343,03/13/25 08:00:00 PM,6.18,62.82,,,,
344,03/13/25 09:00:00 PM,6.15,62.56,,,,
345,03/13/25 10:00:00 PM,6.14,62.31,,,,
346,03/13/25 11:00:00 PM,6.14,62.02,,,,
347,03/14/25 12:00:00 AM,6.15,61.74,,,,
348,03/14/25 01:00:00 AM,6.18,61.45,,,,
349,03/14/25 02:00:00 AM,6.18,61.12,,,,
350,03/14/25 03:00:00 AM,6.20,60.80,,,,
351,03/14/25 04:00:00 AM,6.21,60.44,,,,
352,03/14/25 05:00:00 AM,6.26,60.04,,,,
353,03/14/25 06:00:00 AM,6.29,59.68,,,,
354,03/14/25 07:00:00 AM,6.31,59.32,,,,
355,03/14/25 08:00:00 AM,6.36,59.07,,,,
356,03/14/25 09:00:00 AM,6.42,59.14,,,,
357,03/14/25 10:00:00 AM,6.46,59.61,,,,
358,03/14/25 11:00:00 AM,6.51,60.44,,,,
359,03/14/25 12:00:00 PM,6.52,61.52,,,,
360,03/14/25 01:00:00 PM,6.49,62.71,,,,
361,03/14/25 02:00:00 PM,6.46,63.61,,,,
362,03/14/25 03:00:00 PM,6.40,64.18,,,,
363,03/14/25 04:00:00 PM,6.36,64.62,,,,
364,03/14/25 05:00:00 PM,6.29,64.69,,,,
365,03/14/25 06:00:00 PM,6.21,64.69,,,,
366,03/14/25 07:00:00 PM,6.17,64.47,,,,
367,03/14/25 08:00:00 PM,6.12,64.18,,,,
368,03/14/25 09:00:00 PM,6.11,63.86,,,,
369,03/14/25 10:00:00 PM,6.10,63.57,,,,
370,03/14/25 11:00:00 PM,6.10,63.28,,,,
371,03/15/25 12:00:00 AM,6.11,63.00,,,,
372,03/15/25 01:00:00 AM,6.10,62.74,,,,
373,03/15/25 02:00:00 AM,6.11,62.56,,,,
374,03/15/25 03:00:00 AM,6.11,62.38,,,,
375,03/15/25 04:00:00 AM,6.13,62.20,,,,
376,03/15/25 05:00:00 AM,6.13,61.95,,,,
377,03/15/25 06:00:00 AM,6.15,61.74,,,,
378,03/15/25 07:00:00 AM,6.17,61.52,,,,
379,03/15/25 08:00:00 AM,6.20,61.45,,,,
380,03/15/25 09:00:00 AM,6.23,61.63,,,,
381,03/15/25 10:00:00 AM,6.26,62.10,,,,
382,03/15/25 11:00:00 AM,6.27,62.96,,,,
383,03/15/25 12:00:00 PM,6.26,63.68,,,,
384,03/15/25 01:00:00 PM,6.26,64.94,,,,
385,03/15/25 02:00:00 PM,6.22,65.98,,,,
386,03/15/25 03:00:00 PM,6.14,66.60,,,,
387,03/15/25 04:00:00 PM,6.09,66.99,,,,
388,03/15/25 05:00:00 PM,6.02,67.10,,,,
389,03/15/25 06:00:00 PM,5.95,67.06,,,,
390,03/15/25 07:00:00 PM,5.88,66.92,,,,
391,03/15/25 08:00:00 PM,5.85,66.67,,,,
392,03/15/25 09:00:00 PM,5.83,66.49,,,,
393,03/15/25 10:00:00 PM,5.78,66.31,,,,
394,03/15/25 11:00:00 PM,5.77,66.16,,,,
395,03/16/25 12:00:00 AM,5.76,66.02,,,,
396,03/16/25 01:00:00 AM,5.75,65.95,,,,
397,03/16/25 02:00:00 AM,5.75,65.91,,,,
398,03/16/25 03:00:00 AM,5.72,65.84,,,,
399,03/16/25 04:00:00 AM,5.72,65.80,,,,
400,03/16/25 05:00:00 AM,5.71,65.77,,,,
401,03/16/25 06:00:00 AM,5.71,65.70,,,,
402,03/16/25 07:00:00 AM,5.68,65.70,,,,
403,03/16/25 08:00:00 AM,5.69,65.70,,,,
404,03/16/25 09:00:00 AM,5.76,65.77,,,,
405,03/16/25 10:00:00 AM,5.69,65.84,,,,
406,03/16/25 11:00:00 AM,5.69,65.98,,,,
407,03/16/25 12:00:00 PM,5.68,66.09,,,,
408,03/16/25 01:00:00 PM,5.69,66.20,,,,
409,03/16/25 02:00:00 PM,5.61,66.27,,,,
410,03/16/25 03:00:00 PM,5.62,66.34,,,,
411,03/16/25 04:00:00 PM,5.57,66.45,,,,
412,03/16/25 05:00:00 PM,5.59,66.49,,,,
413,03/16/25 06:00:00 PM,5.58,66.60,,,,
414,03/16/25 07:00:00 PM,5.54,66.60,,,,
415,03/16/25 08:00:00 PM,5.53,66.45,,,,
416,03/16/25 09:00:00 PM,5.52,66.27,,,,
417,03/16/25 10:00:00 PM,5.54,65.98,,,,
418,03/16/25 11:00:00 PM,5.57,65.62,,,,
419,03/17/25 12:00:00 AM,5.58,65.23,,,,
420,03/17/25 01:00:00 AM,5.61,64.83,,,,
421,03/17/25 02:00:00 AM,5.66,64.40,,,,
422,03/17/25 03:00:00 AM,5.68,64.08,,,,
423,03/17/25 04:00:00 AM,5.71,63.75,,,,
424,03/17/25 05:00:00 AM,5.75,63.36,,,,
425,03/17/25 06:00:00 AM,5.79,62.89,,,,
426,03/17/25 07:00:00 AM,5.84,62.35,,,,
427,03/17/25 08:00:00 AM,5.89,61.84,,,,
428,03/17/25 09:00:00 AM,5.99,61.38,,,,
429,03/17/25 10:00:00 AM,6.08,61.20,,,,
430,03/17/25 11:00:00 AM,6.19,61.45,,,,
431,03/17/25 12:00:00 PM,6.27,62.02,,,,
432,03/17/25 01:00:00 PM,6.30,62.74,,,,
433,03/17/25 02:00:00 PM,6.31,63.39,,,,
434,03/17/25 03:00:00 PM,6.31,63.72,,,,
435,03/17/25 04:00:00 PM,6.30,63.79,,,,
436,03/17/25 05:00:00 PM,6.28,63.57,,,,
437,03/17/25 06:00:00 PM,6.28,63.25,,,,
438,03/17/25 07:00:00 PM,6.26,62.74,,,,
439,03/17/25 08:00:00 PM,6.29,62.13,,,,
440,03/17/25 09:00:00 PM,6.31,61.48,,,,
441,03/17/25 10:00:00 PM,6.35,60.91,,,,
442,03/17/25 11:00:00 PM,6.37,60.33,,,,
443,03/18/25 12:00:00 AM,6.42,59.79,,,,
444,03/18/25 01:00:00 AM,6.45,59.32,,,,
445,03/18/25 02:00:00 AM,6.49,58.89,,,,
446,03/18/25 03:00:00 AM,6.52,58.46,,,,
447,03/18/25 04:00:00 AM,6.57,57.99,,,,
448,03/18/25 05:00:00 AM,6.64,57.45,,,,
449,03/18/25 06:00:00 AM,6.71,56.95,,,,
450,03/18/25 07:00:00 AM,6.78,56.37,,,,
451,03/18/25 08:00:00 AM,6.86,56.01,,,,
452,03/18/25 09:00:00 AM,6.91,55.98,,,,
453,03/18/25 10:00:00 AM,6.97,56.34,,,,
454,03/18/25 11:00:00 AM,7.03,57.16,,,,
455,03/18/25 12:00:00 PM,7.04,58.28,,,,
456,03/18/25 01:00:00 PM,7.03,59.54,,,,
457,03/18/25 02:00:00 PM,6.99,60.62,,,,
458,03/18/25 03:00:00 PM,6.94,61.30,,,,
459,03/18/25 04:00:00 PM,6.87,61.74,,,,
460,03/18/25 05:00:00 PM,6.81,61.81,,,,
461,03/18/25 06:00:00 PM,6.74,61.81,,,,
462,03/18/25 07:00:00 PM,6.71,61.52,,,,
463,03/18/25 08:00:00 PM,6.70,61.02,,,,
464,03/18/25 09:00:00 PM,6.70,60.48,,,,
465,03/18/25 10:00:00 PM,6.70,60.01,,,,
466,03/18/25 11:00:00 PM,6.70,59.50,,,,
