"Plot Title: Bradford13_DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10926097, SEN S/N: 10926097)","Temp, °F (LGR S/N: 10926097, SEN S/N: 10926097)","Coupler Attached (LGR S/N: 10926097, SEN S/N: 10926097)","Coupler Detached (LGR S/N: 10926097, SEN S/N: 10926097)","Host Connected (LGR S/N: 10926097, SEN S/N: 10926097)","Stopped (LGR S/N: 10926097, SEN S/N: 10926097)","End Of File (LGR S/N: 10926097, SEN S/N: 10926097)"
450,05/07/24 10:00:00 AM,6.11,76.64,,,,,
451,05/07/24 11:00:00 AM,6.20,78.15,,,,,
452,05/07/24 12:00:00 PM,6.49,80.02,,,,,
453,05/07/24 01:00:00 PM,6.75,82.33,,,,,
454,05/07/24 02:00:00 PM,6.91,83.19,,,,,
455,05/07/24 03:00:00 PM,6.67,82.33,,,,,
456,05/07/24 04:00:00 PM,6.36,81.32,,,,,
457,05/07/24 05:00:00 PM,6.17,81.10,,,,,
458,05/07/24 06:00:00 PM,5.48,79.66,,,,,
459,05/07/24 07:00:00 PM,5.59,77.72,,,,,
460,05/07/24 08:00:00 PM,5.48,75.60,,,,,
461,05/07/24 09:00:00 PM,5.58,73.72,,,,,
462,05/07/24 10:00:00 PM,5.40,72.25,,,,,
463,05/07/24 11:00:00 PM,5.31,70.88,,,,,
464,05/08/24 12:00:00 AM,5.18,69.69,,,,,
465,05/08/24 01:00:00 AM,5.09,68.76,,,,,
466,05/08/24 02:00:00 AM,5.30,67.75,,,,,
467,05/08/24 03:00:00 AM,5.36,67.10,,,,,
468,05/08/24 04:00:00 AM,5.48,66.78,,,,,
469,05/08/24 05:00:00 AM,5.62,66.42,,,,,
470,05/08/24 06:00:00 AM,5.63,66.16,,,,,
471,05/08/24 07:00:00 AM,5.49,67.71,,,,,
472,05/08/24 08:00:00 AM,5.36,71.31,,,,,
473,05/08/24 09:00:00 AM,5.22,75.09,,,,,
474,05/08/24 10:00:00 AM,5.70,77.22,,,,,
475,05/08/24 11:00:00 AM,5.92,78.84,,,,,
476,05/08/24 12:00:00 PM,6.20,80.46,,,,,
477,05/08/24 01:00:00 PM,6.65,82.51,,,,,
478,05/08/24 02:00:00 PM,6.81,83.80,,,,,
479,05/08/24 03:00:00 PM,6.49,84.70,,,,,
480,05/08/24 03:13:50 PM,,,Logged,,,,
481,05/08/24 03:14:42 PM,,,,Logged,,,
482,05/08/24 03:18:24 PM,,,Logged,,,,
483,05/08/24 03:18:26 PM,,,,,Logged,,
484,05/08/24 03:18:38 PM,,,,Logged,,,
485,05/08/24 04:00:00 PM,5.99,84.88,,,,,
486,05/08/24 05:00:00 PM,5.55,83.98,,,,,
487,05/08/24 06:00:00 PM,5.46,82.15,,,,,
488,05/08/24 07:00:00 PM,5.23,79.56,,,,,
489,05/08/24 08:00:00 PM,4.54,77.00,,,,,
490,05/08/24 09:00:00 PM,4.47,75.02,,,,,
491,05/08/24 10:00:00 PM,4.73,73.18,,,,,
492,05/08/24 11:00:00 PM,5.05,71.85,,,,,
493,05/09/24 12:00:00 AM,4.62,70.81,,,,,
494,05/09/24 01:00:00 AM,4.30,70.95,,,,,
495,05/09/24 02:00:00 AM,4.76,70.66,,,,,
496,05/09/24 03:00:00 AM,4.64,70.66,,,,,
497,05/09/24 04:00:00 AM,4.67,70.63,,,,,
498,05/09/24 05:00:00 AM,4.58,70.41,,,,,
499,05/09/24 06:00:00 AM,4.56,70.05,,,,,
500,05/09/24 07:00:00 AM,4.81,71.53,,,,,
501,05/09/24 08:00:00 AM,4.58,74.91,,,,,
502,05/09/24 09:00:00 AM,4.32,78.22,,,,,
503,05/09/24 10:00:00 AM,4.83,80.31,,,,,
504,05/09/24 11:00:00 AM,5.14,81.93,,,,,
505,05/09/24 12:00:00 PM,4.53,84.63,,,,,
506,05/09/24 01:00:00 PM,4.28,86.00,,,,,
507,05/09/24 02:00:00 PM,4.19,89.28,,,,,
508,05/09/24 03:00:00 PM,5.06,86.72,,,,,
509,05/09/24 04:00:00 PM,5.65,84.78,,,,,
510,05/09/24 05:00:00 PM,5.45,83.77,,,,,
511,05/09/24 06:00:00 PM,5.19,81.39,,,,,
512,05/09/24 07:00:00 PM,4.83,75.60,,,,,
513,05/09/24 08:00:00 PM,4.97,71.67,,,,,
514,05/09/24 09:00:00 PM,4.40,71.46,,,,,
515,05/09/24 10:00:00 PM,4.34,71.20,,,,,
516,05/09/24 11:00:00 PM,4.43,71.10,,,,,
517,05/10/24 12:00:00 AM,4.24,71.28,,,,,
518,05/10/24 01:00:00 AM,4.49,70.74,,,,,
519,05/10/24 02:00:00 AM,4.26,70.48,,,,,
520,05/10/24 03:00:00 AM,3.92,71.46,,,,,
521,05/10/24 04:00:00 AM,4.20,72.00,,,,,
522,05/10/24 05:00:00 AM,4.01,72.14,,,,,
523,05/10/24 06:00:00 AM,3.88,72.03,,,,,
524,05/10/24 07:00:00 AM,3.92,72.57,,,,,
525,05/10/24 08:00:00 AM,4.03,73.69,,,,,
526,05/10/24 09:00:00 AM,5.17,69.73,,,,,
527,05/10/24 10:00:00 AM,5.06,70.34,,,,,
528,05/10/24 11:00:00 AM,5.12,71.60,,,,,
529,05/10/24 12:00:00 PM,5.45,70.48,,,,,
530,05/10/24 01:00:00 PM,5.84,71.64,,,,,
531,05/10/24 02:00:00 PM,6.10,74.62,,,,,
532,05/10/24 03:00:00 PM,6.37,76.17,,,,,
533,05/10/24 04:00:00 PM,6.13,77.36,,,,,
534,05/10/24 05:00:00 PM,6.07,78.19,,,,,
535,05/10/24 06:00:00 PM,5.58,77.29,,,,,
536,05/10/24 07:00:00 PM,5.53,75.81,,,,,
537,05/10/24 08:00:00 PM,5.16,73.80,,,,,
538,05/10/24 09:00:00 PM,5.25,72.97,,,,,
539,05/10/24 10:00:00 PM,4.60,72.64,,,,,
540,05/10/24 11:00:00 PM,4.84,72.46,,,,,
541,05/11/24 12:00:00 AM,4.81,72.25,,,,,
542,05/11/24 01:00:00 AM,4.66,72.00,,,,,
543,05/11/24 02:00:00 AM,4.82,70.84,,,,,
544,05/11/24 03:00:00 AM,4.84,70.95,,,,,
545,05/11/24 04:00:00 AM,4.80,70.59,,,,,
546,05/11/24 05:00:00 AM,5.22,69.87,,,,,
547,05/11/24 06:00:00 AM,5.03,68.79,,,,,
548,05/11/24 07:00:00 AM,5.34,69.08,,,,,
549,05/11/24 08:00:00 AM,5.66,70.09,,,,,
550,05/11/24 09:00:00 AM,5.53,75.45,,,,,
551,05/11/24 10:00:00 AM,5.61,74.34,,,,,
552,05/11/24 11:00:00 AM,6.32,74.98,,,,,
553,05/11/24 12:00:00 PM,6.48,76.71,,,,,
554,05/11/24 01:00:00 PM,7.24,78.19,,,,,
555,05/11/24 02:00:00 PM,7.32,80.17,,,,,
556,05/11/24 03:00:00 PM,6.95,80.49,,,,,
557,05/11/24 04:00:00 PM,6.47,79.52,,,,,
558,05/11/24 05:00:00 PM,5.79,79.23,,,,,
559,05/11/24 06:00:00 PM,5.95,77.43,,,,,
560,05/11/24 07:00:00 PM,5.31,75.52,,,,,
561,05/11/24 08:00:00 PM,5.68,71.20,,,,,
562,05/11/24 09:00:00 PM,5.56,68.47,,,,,
563,05/11/24 10:00:00 PM,5.70,66.63,,,,,
564,05/11/24 11:00:00 PM,5.63,65.44,,,,,
565,05/12/24 12:00:00 AM,5.48,64.54,,,,,
566,05/12/24 01:00:00 AM,5.59,63.64,,,,,
567,05/12/24 02:00:00 AM,5.66,62.82,,,,,
568,05/12/24 03:00:00 AM,5.74,62.31,,,,,
569,05/12/24 04:00:00 AM,5.67,61.81,,,,,
570,05/12/24 05:00:00 AM,5.77,61.27,,,,,
571,05/12/24 06:00:00 AM,5.96,61.02,,,,,
572,05/12/24 07:00:00 AM,5.96,63.32,,,,,
573,05/12/24 08:00:00 AM,5.56,67.14,,,,,
574,05/12/24 09:00:00 AM,5.50,69.66,,,,,
575,05/12/24 10:00:00 AM,5.41,71.42,,,,,
576,05/12/24 11:00:00 AM,5.91,71.92,,,,,
577,05/12/24 12:00:00 PM,5.78,72.28,,,,,
578,05/12/24 01:00:00 PM,6.70,74.37,,,,,
579,05/12/24 02:00:00 PM,6.85,76.21,,,,,
580,05/12/24 03:00:00 PM,7.22,77.40,,,,,
581,05/12/24 04:00:00 PM,6.91,76.39,,,,,
582,05/12/24 05:00:00 PM,6.35,76.14,,,,,
583,05/12/24 06:00:00 PM,6.16,74.41,,,,,
584,05/12/24 07:00:00 PM,5.79,72.46,,,,,
585,05/12/24 08:00:00 PM,5.56,69.51,,,,,
586,05/12/24 09:00:00 PM,5.65,67.42,,,,,
587,05/12/24 10:00:00 PM,5.32,66.63,,,,,
588,05/12/24 11:00:00 PM,4.81,67.60,,,,,
589,05/13/24 12:00:00 AM,5.03,67.21,,,,,
590,05/13/24 01:00:00 AM,4.85,66.78,,,,,
591,05/13/24 02:00:00 AM,4.43,67.35,,,,,
592,05/13/24 03:00:00 AM,4.61,66.52,,,,,
593,05/13/24 04:00:00 AM,4.47,65.48,,,,,
594,05/13/24 05:00:00 AM,4.66,65.23,,,,,
595,05/13/24 06:00:00 AM,4.49,65.70,,,,,
596,05/13/24 07:00:00 AM,4.40,67.32,,,,,
597,05/13/24 08:00:00 AM,4.30,70.70,,,,,
598,05/13/24 09:00:00 AM,5.05,74.23,,,,,
599,05/13/24 10:00:00 AM,5.16,76.75,,,,,
600,05/13/24 11:00:00 AM,5.93,78.76,,,,,
601,05/13/24 12:00:00 PM,5.96,76.68,,,,,
602,05/13/24 01:00:00 PM,5.91,75.74,,,,,
603,05/13/24 02:00:00 PM,5.67,76.21,,,,,
604,05/13/24 03:00:00 PM,5.95,75.34,,,,,
605,05/13/24 04:00:00 PM,5.94,72.93,,,,,
606,05/13/24 05:00:00 PM,5.91,72.03,,,,,
607,05/13/24 06:00:00 PM,6.06,70.16,,,,,
608,05/13/24 07:00:00 PM,6.00,69.66,,,,,
609,05/13/24 08:00:00 PM,5.71,69.76,,,,,
610,05/13/24 09:00:00 PM,5.48,69.37,,,,,
611,05/13/24 10:00:00 PM,5.61,69.04,,,,,
612,05/13/24 11:00:00 PM,5.80,68.90,,,,,
613,05/14/24 12:00:00 AM,6.12,69.04,,,,,
614,05/14/24 01:00:00 AM,6.28,69.26,,,,,
615,05/14/24 02:00:00 AM,6.28,69.37,,,,,
616,05/14/24 03:00:00 AM,6.28,69.48,,,,,
617,05/14/24 04:00:00 AM,6.40,69.51,,,,,
618,05/14/24 05:00:00 AM,6.43,69.51,,,,,
619,05/14/24 06:00:00 AM,6.33,69.66,,,,,
620,05/14/24 07:00:00 AM,5.83,69.98,,,,,
621,05/14/24 08:00:00 AM,6.40,70.34,,,,,
622,05/14/24 09:00:00 AM,6.45,71.24,,,,,
623,05/14/24 10:00:00 AM,6.60,72.25,,,,,
624,05/14/24 11:00:00 AM,6.60,71.89,,,,,
625,05/14/24 12:00:00 PM,6.81,71.71,,,,,
626,05/14/24 01:00:00 PM,7.01,73.58,,,,,
627,05/14/24 02:00:00 PM,6.89,75.49,,,,,
628,05/14/24 03:00:00 PM,6.35,76.32,,,,,
629,05/14/24 04:00:00 PM,6.41,75.96,,,,,
630,05/14/24 05:00:00 PM,6.15,75.70,,,,,
631,05/14/24 06:00:00 PM,6.05,74.95,,,,,
632,05/14/24 07:00:00 PM,6.02,74.08,,,,,
633,05/14/24 08:00:00 PM,5.87,73.54,,,,,
634,05/14/24 09:00:00 PM,5.81,73.58,,,,,
635,05/14/24 10:00:00 PM,5.90,73.51,,,,,
636,05/14/24 11:00:00 PM,5.79,73.47,,,,,
637,05/15/24 12:00:00 AM,5.85,73.15,,,,,
638,05/15/24 01:00:00 AM,5.83,73.08,,,,,
639,05/15/24 02:00:00 AM,5.87,72.90,,,,,
640,05/15/24 03:00:00 AM,5.94,72.54,,,,,
641,05/15/24 04:00:00 AM,5.96,72.14,,,,,
642,05/15/24 05:00:00 AM,6.05,71.49,,,,,
643,05/15/24 06:00:00 AM,6.08,71.02,,,,,
644,05/15/24 07:00:00 AM,6.07,71.67,,,,,
645,05/15/24 08:00:00 AM,6.13,72.82,,,,,
646,05/15/24 09:00:00 AM,6.11,75.81,,,,,
647,05/15/24 10:00:00 AM,6.36,74.30,,,,,
648,05/15/24 11:00:00 AM,6.34,73.33,,,,,
649,05/15/24 12:00:00 PM,7.23,72.90,,,,,
650,05/15/24 01:00:00 PM,6.32,72.43,,,,,
651,05/15/24 02:00:00 PM,6.33,72.03,,,,,
652,05/15/24 03:00:00 PM,6.38,73.15,,,,,
653,05/15/24 04:00:00 PM,6.50,73.51,,,,,
654,05/15/24 05:00:00 PM,6.43,73.69,,,,,
655,05/15/24 06:00:00 PM,6.35,73.40,,,,,
656,05/15/24 07:00:00 PM,6.26,73.22,,,,,
657,05/15/24 08:00:00 PM,6.20,72.75,,,,,
658,05/15/24 09:00:00 PM,6.23,72.46,,,,,
659,05/15/24 10:00:00 PM,6.22,72.14,,,,,
660,05/15/24 11:00:00 PM,6.24,71.53,,,,,
661,05/16/24 12:00:00 AM,6.20,71.13,,,,,
662,05/16/24 01:00:00 AM,6.19,71.02,,,,,
663,05/16/24 02:00:00 AM,6.17,70.88,,,,,
664,05/16/24 03:00:00 AM,5.88,70.63,,,,,
665,05/16/24 04:00:00 AM,6.04,70.38,,,,,
666,05/16/24 05:00:00 AM,6.22,70.27,,,,,
667,05/16/24 06:00:00 AM,6.29,70.20,,,,,
668,05/16/24 07:00:00 AM,6.33,70.45,,,,,
669,05/16/24 08:00:00 AM,6.31,71.02,,,,,
670,05/16/24 09:00:00 AM,6.00,75.85,,,,,
671,05/16/24 10:00:00 AM,6.42,73.69,,,,,
672,05/16/24 11:00:00 AM,6.49,74.23,,,,,
673,05/16/24 12:00:00 PM,6.49,75.92,,,,,
674,05/16/24 01:00:00 PM,6.67,77.43,,,,,
675,05/16/24 02:00:00 PM,6.51,78.48,,,,,
676,05/16/24 03:00:00 PM,6.49,78.58,,,,,
677,05/16/24 04:00:00 PM,6.26,77.83,,,,,
678,05/16/24 05:00:00 PM,6.04,77.83,,,,,
679,05/16/24 06:00:00 PM,5.78,76.71,,,,,
680,05/16/24 07:00:00 PM,5.72,75.56,,,,,
681,05/16/24 08:00:00 PM,5.78,73.94,,,,,
682,05/16/24 09:00:00 PM,5.77,73.08,,,,,
683,05/16/24 10:00:00 PM,5.83,72.32,,,,,
684,05/16/24 11:00:00 PM,5.88,71.60,,,,,
685,05/17/24 12:00:00 AM,5.90,70.88,,,,,
686,05/17/24 01:00:00 AM,6.00,70.09,,,,,
687,05/17/24 02:00:00 AM,6.02,69.51,,,,,
688,05/17/24 03:00:00 AM,6.10,68.97,,,,,
689,05/17/24 04:00:00 AM,6.22,68.65,,,,,
690,05/17/24 05:00:00 AM,6.23,68.76,,,,,
691,05/17/24 06:00:00 AM,6.26,68.76,,,,,
692,05/17/24 07:00:00 AM,6.31,69.44,,,,,
693,05/17/24 08:00:00 AM,6.34,70.05,,,,,
694,05/17/24 09:00:00 AM,6.30,70.38,,,,,
695,05/17/24 10:00:00 AM,6.24,70.70,,,,,
696,05/17/24 11:00:00 AM,6.44,71.64,,,,,
697,05/17/24 12:00:00 PM,6.65,73.08,,,,,
698,05/17/24 01:00:00 PM,6.92,74.95,,,,,
699,05/17/24 02:00:00 PM,6.82,76.60,,,,,
700,05/17/24 03:00:00 PM,6.82,77.72,,,,,
701,05/17/24 04:00:00 PM,6.36,77.32,,,,,
702,05/17/24 05:00:00 PM,6.36,76.93,,,,,
703,05/17/24 06:00:00 PM,6.17,75.52,,,,,
704,05/17/24 07:00:00 PM,5.97,74.59,,,,,
705,05/17/24 08:00:00 PM,5.83,73.72,,,,,
706,05/17/24 09:00:00 PM,5.79,73.26,,,,,
707,05/17/24 10:00:00 PM,5.80,72.93,,,,,
708,05/17/24 11:00:00 PM,5.77,72.72,,,,,
709,05/18/24 12:00:00 AM,5.78,72.50,,,,,
710,05/18/24 01:00:00 AM,5.68,72.64,,,,,
711,05/18/24 02:00:00 AM,5.79,72.50,,,,,
712,05/18/24 03:00:00 AM,5.79,72.39,,,,,
713,05/18/24 04:00:00 AM,5.82,72.07,,,,,
714,05/18/24 05:00:00 AM,5.83,72.03,,,,,
715,05/18/24 06:00:00 AM,5.91,71.38,,,,,
716,05/18/24 07:00:00 AM,5.96,72.14,,,,,
717,05/18/24 08:00:00 AM,6.05,73.54,,,,,
718,05/18/24 09:00:00 AM,6.18,75.99,,,,,
719,05/18/24 10:00:00 AM,6.37,76.86,,,,,
720,05/18/24 11:00:00 AM,6.50,78.33,,,,,
721,05/18/24 12:00:00 PM,6.62,79.02,,,,,
722,05/18/24 01:00:00 PM,6.71,80.46,,,,,
723,05/18/24 02:00:00 PM,6.57,78.80,,,,,
724,05/18/24 03:00:00 PM,6.65,72.82,,,,,
725,05/18/24 04:00:00 PM,6.47,74.59,,,,,
726,05/18/24 05:00:00 PM,6.24,74.05,,,,,
727,05/18/24 06:00:00 PM,5.97,73.65,,,,,
728,05/18/24 07:00:00 PM,5.91,72.75,,,,,
729,05/18/24 08:00:00 PM,5.83,71.74,,,,,
730,05/18/24 09:00:00 PM,5.74,71.24,,,,,
731,05/18/24 10:00:00 PM,5.83,71.38,,,,,
732,05/18/24 11:00:00 PM,5.85,71.38,,,,,
733,05/19/24 12:00:00 AM,5.94,71.42,,,,,
734,05/19/24 01:00:00 AM,5.94,71.38,,,,,
735,05/19/24 02:00:00 AM,5.97,71.35,,,,,
736,05/19/24 03:00:00 AM,5.98,71.49,,,,,
737,05/19/24 04:00:00 AM,5.95,71.13,,,,,
738,05/19/24 05:00:00 AM,5.94,70.70,,,,,
739,05/19/24 06:00:00 AM,5.97,70.56,,,,,
740,05/19/24 07:00:00 AM,6.08,71.10,,,,,
741,05/19/24 08:00:00 AM,6.19,71.82,,,,,
742,05/19/24 09:00:00 AM,5.90,77.90,,,,,
743,05/19/24 10:00:00 AM,6.32,75.99,,,,,
744,05/19/24 11:00:00 AM,6.72,76.10,,,,,
745,05/19/24 12:00:00 PM,6.89,77.97,,,,,
746,05/19/24 01:00:00 PM,6.92,79.20,,,,,
747,05/19/24 02:00:00 PM,6.87,80.82,,,,,
748,05/19/24 03:00:00 PM,6.91,80.71,,,,,
749,05/19/24 04:00:00 PM,6.54,79.70,,,,,
750,05/19/24 05:00:00 PM,6.23,79.66,,,,,
751,05/19/24 06:00:00 PM,5.73,78.22,,,,,
752,05/19/24 07:00:00 PM,5.74,73.04,,,,,
753,05/19/24 08:00:00 PM,5.69,71.78,,,,,
754,05/19/24 09:00:00 PM,5.33,71.28,,,,,
755,05/19/24 10:00:00 PM,5.47,70.63,,,,,
756,05/19/24 11:00:00 PM,5.50,69.87,,,,,
757,05/20/24 12:00:00 AM,5.55,69.40,,,,,
758,05/20/24 01:00:00 AM,5.67,68.61,,,,,
759,05/20/24 02:00:00 AM,5.59,69.01,,,,,
760,05/20/24 03:00:00 AM,5.63,69.08,,,,,
761,05/20/24 04:00:00 AM,5.79,69.33,,,,,
762,05/20/24 05:00:00 AM,5.80,69.51,,,,,
763,05/20/24 06:00:00 AM,5.81,69.62,,,,,
764,05/20/24 07:00:00 AM,5.91,69.94,,,,,
765,05/20/24 08:00:00 AM,6.16,70.74,,,,,
766,05/20/24 09:00:00 AM,6.50,72.82,,,,,
767,05/20/24 10:00:00 AM,6.78,73.44,,,,,
768,05/20/24 11:00:00 AM,6.86,73.36,,,,,
769,05/20/24 12:00:00 PM,7.05,74.05,,,,,
770,05/20/24 01:00:00 PM,7.33,75.63,,,,,
771,05/20/24 02:00:00 PM,7.41,78.04,,,,,
772,05/20/24 03:00:00 PM,7.36,77.50,,,,,
773,05/20/24 04:00:00 PM,6.95,76.39,,,,,
774,05/20/24 05:00:00 PM,6.61,75.99,,,,,
775,05/20/24 06:00:00 PM,6.25,74.66,,,,,
776,05/20/24 07:00:00 PM,6.04,73.11,,,,,
777,05/20/24 08:00:00 PM,5.92,71.56,,,,,
778,05/20/24 09:00:00 PM,5.82,70.20,,,,,
779,05/20/24 10:00:00 PM,5.94,68.76,,,,,
780,05/20/24 11:00:00 PM,6.11,67.35,,,,,
781,05/21/24 12:00:00 AM,6.10,66.85,,,,,
782,05/21/24 01:00:00 AM,6.28,65.91,,,,,
783,05/21/24 02:00:00 AM,6.38,65.66,,,,,
784,05/21/24 03:00:00 AM,6.43,65.52,,,,,
785,05/21/24 04:00:00 AM,6.51,64.90,,,,,
786,05/21/24 05:00:00 AM,6.49,65.08,,,,,
787,05/21/24 06:00:00 AM,6.56,64.94,,,,,
788,05/21/24 07:00:00 AM,6.42,66.88,,,,,
789,05/21/24 08:00:00 AM,6.43,69.19,,,,,
790,05/21/24 09:00:00 AM,6.04,77.36,,,,,
791,05/21/24 10:00:00 AM,6.69,74.37,,,,,
792,05/21/24 11:00:00 AM,7.00,74.41,,,,,
793,05/21/24 12:00:00 PM,7.20,75.16,,,,,
794,05/21/24 01:00:00 PM,7.51,77.58,,,,,
795,05/21/24 02:00:00 PM,7.31,78.62,,,,,
796,05/21/24 03:00:00 PM,7.43,77.90,,,,,
797,05/21/24 04:00:00 PM,6.92,77.76,,,,,
798,05/21/24 05:00:00 PM,6.97,76.64,,,,,
799,05/21/24 06:00:00 PM,6.71,74.55,,,,,
800,05/21/24 07:00:00 PM,6.20,73.54,,,,,
801,05/21/24 08:00:00 PM,6.00,72.03,,,,,
802,05/21/24 09:00:00 PM,5.87,71.24,,,,,
803,05/21/24 10:00:00 PM,5.79,70.81,,,,,
804,05/21/24 11:00:00 PM,5.81,69.87,,,,,
805,05/22/24 12:00:00 AM,5.81,69.40,,,,,
806,05/22/24 01:00:00 AM,5.92,68.76,,,,,
807,05/22/24 02:00:00 AM,5.90,68.18,,,,,
808,05/22/24 03:00:00 AM,5.95,67.78,,,,,
809,05/22/24 04:00:00 AM,6.02,67.60,,,,,
810,05/22/24 05:00:00 AM,5.94,68.11,,,,,
811,05/22/24 06:00:00 AM,5.92,68.86,,,,,
812,05/22/24 07:00:00 AM,5.95,70.12,,,,,
813,05/22/24 08:00:00 AM,6.21,71.74,,,,,
814,05/22/24 09:00:00 AM,6.09,78.37,,,,,
815,05/22/24 10:00:00 AM,6.61,77.36,,,,,
816,05/22/24 11:00:00 AM,7.06,77.22,,,,,
817,05/22/24 12:00:00 PM,7.25,78.33,,,,,
818,05/22/24 01:00:00 PM,7.31,80.28,,,,,
819,05/22/24 02:00:00 PM,7.46,80.67,,,,,
820,05/22/24 03:00:00 PM,7.33,80.10,,,,,
821,05/22/24 04:00:00 PM,6.79,78.87,,,,,
822,05/22/24 05:00:00 PM,6.69,79.05,,,,,
823,05/22/24 06:00:00 PM,6.09,78.08,,,,,
824,05/22/24 07:00:00 PM,5.81,77.07,,,,,
825,05/22/24 08:00:00 PM,5.58,74.95,,,,,
826,05/22/24 09:00:00 PM,5.47,73.47,,,,,
827,05/22/24 10:00:00 PM,5.32,72.79,,,,,
828,05/22/24 11:00:00 PM,5.35,72.03,,,,,
829,05/23/24 12:00:00 AM,5.34,71.74,,,,,
830,05/23/24 01:00:00 AM,5.28,71.31,,,,,
831,05/23/24 02:00:00 AM,5.45,70.27,,,,,
832,05/23/24 03:00:00 AM,5.54,69.37,,,,,
833,05/23/24 04:00:00 AM,5.61,68.54,,,,,
834,05/23/24 05:00:00 AM,5.72,67.75,,,,,
835,05/23/24 06:00:00 AM,5.81,66.88,,,,,
836,05/23/24 07:00:00 AM,5.69,69.12,,,,,
837,05/23/24 08:00:00 AM,5.60,72.28,,,,,
838,05/23/24 09:00:00 AM,5.42,81.28,,,,,
839,05/23/24 10:00:00 AM,6.20,78.55,,,,,
840,05/23/24 11:00:00 AM,6.74,77.86,,,,,
841,05/23/24 12:00:00 PM,7.18,79.38,,,,,
842,05/23/24 01:00:00 PM,7.61,81.46,,,,,
843,05/23/24 02:00:00 PM,7.64,82.33,,,,,
844,05/23/24 03:00:00 PM,7.67,82.08,,,,,
845,05/23/24 04:00:00 PM,6.97,80.71,,,,,
846,05/23/24 05:00:00 PM,6.81,80.74,,,,,
847,05/23/24 06:00:00 PM,6.12,79.45,,,,,
848,05/23/24 07:00:00 PM,5.88,77.54,,,,,
849,05/23/24 08:00:00 PM,5.56,76.21,,,,,
850,05/23/24 09:00:00 PM,5.40,74.80,,,,,
851,05/23/24 10:00:00 PM,5.23,74.30,,,,,
852,05/23/24 11:00:00 PM,4.95,73.65,,,,,
853,05/24/24 12:00:00 AM,4.95,72.86,,,,,
854,05/24/24 01:00:00 AM,5.10,71.31,,,,,
855,05/24/24 02:00:00 AM,5.16,70.30,,,,,
856,05/24/24 03:00:00 AM,5.19,69.48,,,,,
857,05/24/24 04:00:00 AM,5.17,68.83,,,,,
858,05/24/24 05:00:00 AM,5.16,68.40,,,,,
859,05/24/24 06:00:00 AM,5.25,68.14,,,,,
860,05/24/24 07:00:00 AM,5.28,69.94,,,,,
861,05/24/24 08:00:00 AM,5.21,72.93,,,,,
862,05/24/24 09:00:00 AM,5.02,83.34,,,,,
863,05/24/24 10:00:00 AM,5.96,80.67,,,,,
864,05/24/24 11:00:00 AM,6.56,79.45,,,,,
865,05/24/24 12:00:00 PM,6.94,80.89,,,,,
866,05/24/24 01:00:00 PM,7.34,83.34,,,,,
867,05/24/24 02:00:00 PM,7.23,84.20,,,,,
868,05/24/24 03:00:00 PM,7.47,84.88,,,,,
869,05/24/24 04:00:00 PM,6.86,83.59,,,,,
870,05/24/24 05:00:00 PM,6.34,82.11,,,,,
871,05/24/24 06:00:00 PM,5.98,80.78,,,,,
872,05/24/24 07:00:00 PM,5.71,79.27,,,,,
873,05/24/24 08:00:00 PM,5.40,78.08,,,,,
874,05/24/24 09:00:00 PM,5.41,76.64,,,,,
875,05/24/24 10:00:00 PM,5.22,74.59,,,,,
876,05/24/24 11:00:00 PM,5.17,73.11,,,,,
877,05/25/24 12:00:00 AM,4.82,72.68,,,,,
878,05/25/24 01:00:00 AM,4.90,71.49,,,,,
879,05/25/24 02:00:00 AM,5.08,70.30,,,,,
880,05/25/24 03:00:00 AM,5.02,70.23,,,,,
881,05/25/24 04:00:00 AM,4.96,69.48,,,,,
882,05/25/24 05:00:00 AM,5.00,69.01,,,,,
883,05/25/24 06:00:00 AM,5.07,69.04,,,,,
884,05/25/24 07:00:00 AM,4.98,70.74,,,,,
885,05/25/24 08:00:00 AM,4.95,73.98,,,,,
886,05/25/24 09:00:00 AM,4.59,87.84,,,,,
887,05/25/24 10:00:00 AM,5.73,82.90,,,,,
888,05/25/24 11:00:00 AM,6.40,79.99,,,,,
889,05/25/24 12:00:00 PM,6.70,82.11,,,,,
890,05/25/24 01:00:00 PM,6.88,83.98,,,,,
891,05/25/24 02:00:00 PM,7.31,86.07,,,,,
892,05/25/24 03:00:00 PM,7.18,85.71,,,,,
893,05/25/24 04:00:00 PM,6.45,84.74,,,,,
894,05/25/24 05:00:00 PM,5.92,82.98,,,,,
895,05/25/24 06:00:00 PM,5.55,82.00,,,,,
896,05/25/24 07:00:00 PM,5.30,80.42,,,,,
897,05/25/24 08:00:00 PM,4.83,78.55,,,,,
898,05/25/24 09:00:00 PM,4.81,77.50,,,,,
899,05/25/24 10:00:00 PM,3.82,76.21,,,,,
900,05/25/24 11:00:00 PM,4.45,74.55,,,,,
901,05/26/24 12:00:00 AM,4.49,73.29,,,,,
902,05/26/24 01:00:00 AM,4.60,72.07,,,,,
903,05/26/24 02:00:00 AM,4.62,71.42,,,,,
904,05/26/24 03:00:00 AM,4.46,70.70,,,,,
905,05/26/24 04:00:00 AM,4.57,70.41,,,,,
906,05/26/24 05:00:00 AM,4.57,69.80,,,,,
907,05/26/24 06:00:00 AM,4.55,69.44,,,,,
